,id_caso,id_caso_relacionado,a_o,mes,d_a,c_digo_dane_de_municipio,municipio,departamento,regi_n,grupo_armado_1,descripci_n_grupo_armado,grupo_armado_2,descripci_n_grupo_armado_1,abandono_o_despojo_forzado,amenaza_o_intimidaci_n,ataque_contra_misi_n_m_dica,confinamiento_o_restricci,desplazamiento_forzado,extorsi_n,lesionados_civiles,pillaje,tortura,capturados,escudo_humano,lesionados_combatientes,militares,polic_as,otras_fuerzas_armadas,agentes_del_estado_sin,total_agentes_del_estado,guerrilleros,paramilitares,grupos_posdesmovilizaci_n,combatientes_sin_informaci,otros_grupos_armados,total_combatientes_de_grupos,total_combatientes,personas_sin_informaci_n,total_civiles,ventaja_militar,total_de_v_ctimas_del_caso,latitud_longitud,grupo_armado_3,descripci_n_grupo_armado_2,otro_hecho_simult_neo,grupo_al_que_pertenecen_los
66,34635,CR048138,1984,5,1,5306,GIRALDO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-75.95215756, 6.680808016]}",,,,
67,34636,,1984,7,3,5113,BURITICA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,EPL,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-75.90753473, 6.719735175]}",,,,
68,34637,CR003020,1984,8,11,76892,YUMBO,VALLE DEL CAUCA,SUR DEL VALLE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,GRUPOS ARMADOS ORGANIZADOS,10,"{'type': 'Point', 'coordinates': [-76.49981978, 3.528968908]}",,,,
69,34638,CR012141,1984,10,8,76892,YUMBO,VALLE DEL CAUCA,SUR DEL VALLE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,OTRA,0,0,0,0,0,0,11,0,0,0,0,2,0,3,0,0,3,11,0,0,0,0,11,14,0,9,FUERZAS ARMADAS ESTATALES,46,"{'type': 'Point', 'coordinates': [-76.49981978, 3.528968908]}",,,,
70,34639,CR119001,1985,0,27,19455,MIRANDA,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,OTRA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,6,7,0,0,GRUPOS ARMADOS ORGANIZADOS,14,"{'type': 'Point', 'coordinates': [-76.22886987, 3.253095405]}",,,,
71,34640,CR003021,1985,1,4,19698,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,OTRA,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,9,0,0,0,0,9,9,0,1,FUERZAS ARMADAS ESTATALES,20,"{'type': 'Point', 'coordinates': [-76.48537029, 3.016053901]}",,,,
72,34641,CR018947,1985,1,19,13006,ACHI,BOLIVAR,LA MOJANA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,OTRA,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-74.55706395, 8.569110393]}",,,,
73,34642,CR012134,1985,4,14,19821,TORIBIO,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,OTRA,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,5,0,0,0,0,0,0,5,0,0,GRUPOS ARMADOS ORGANIZADOS,10,"{'type': 'Point', 'coordinates': [-76.27112721, 2.951450409]}",,,,
74,34644,CR003022,1985,6,20,5120,CACERES,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,1,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.35235749, 7.578315451]}",,,,
75,34646,,1985,7,1,73616,RIOBLANCO,TOLIMA,SUR DEL TOLIMA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-75.81865177, 3.285629458]}",AGENTE DEL ESTADO,NO IDENTIFICADO,,
76,34647,,1985,7,5,73616,RIOBLANCO,TOLIMA,SUR DEL TOLIMA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,"{'type': 'Point', 'coordinates': [-75.64438767, 3.52986323]}",,,,
77,34648,,1985,10,19,5847,URRAO,ANTIOQUIA,SUROESTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,OTRA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,2,3,0,2,FUERZAS ARMADAS ESTATALES,5,"{'type': 'Point', 'coordinates': [-76.13394867, 6.317319591]}",,,,
78,34649,CR003024,1985,10,22,19824,TOTORO,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,OTRA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-76.40244251, 2.510229193]}",AGENTE DEL ESTADO,NO IDENTIFICADO,,
79,34650,,1985,12,2,5895,ZARAGOZA,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0,2,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-74.86707471, 7.488583075]}",AGENTE DEL ESTADO,NO IDENTIFICADO,,
80,34651,CR003026,1986,4,14,19821,TORIBIO,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NINGUNO,1,"{'type': 'Point', 'coordinates': [-76.27112721, 2.951450409]}",,,,
81,34652,CR006048,1986,5,18,5145,CARAMANTA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,NO IDENTIFICADA,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-75.64386845, 5.548530404]}",,,,
82,34653,,1986,5,20,19130,CAJIBIO,CAUCA,NORTE DEL CAUCA,GUERRILLA,FARC,OTRO ¿CUÁL?,NO APLICA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4,4,0,0,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-76.81840237, 2.693756704]}",,,,
83,34654,CR119004,1986,6,6,25486,NEMOCON,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,2,1,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0,4,0,0,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-73.87962974, 5.067364638]}",,,,
84,34655,,1986,6,20,68190,CIMITARRA,SANTANDER,MAGDALENA MEDIO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,OTRO ¿CUÁL?,NO APLICA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,0,0,GRUPOS ARMADOS ORGANIZADOS,9,"{'type': 'Point', 'coordinates': [-73.95258212, 6.320681868]}",,,,
85,34656,CR003027,1986,8,1,5034,ANDES,ANTIOQUIA,SUROESTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,EPL,0,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FUERZAS ARMADAS ESTATALES,2,"{'type': 'Point', 'coordinates': [-75.87879189, 5.656774852]}",,,,
86,34657,CR003028,1986,8,10,5664,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,NORTE DE ANTIOQUIA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,OTRA,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,4,0,1,GRUPOS ARMADOS ORGANIZADOS,5,"{'type': 'Point', 'coordinates': [-75.55671915, 6.460138599]}",,,,
87,34658,CR003029,1986,8,15,5091,BETANIA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,"{'type': 'Point', 'coordinates': [-75.97554408, 5.74474718]}",,,,
88,34659,CR201734659,1986,9,21,5761,SOPETRAN,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,OTRA,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-75.74725636, 6.500985773]}",,,,
89,34661,CR018901,1986,11,22,13667,SAN MARTIN DE LOBA,BOLIVAR,SUR DE BOLIVAR,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,OTRA,0,0,0,0,0,0,0,1,0,0,1,2,0,5,0,0,5,1,0,0,0,0,1,6,0,1,GRUPOS ARMADOS ORGANIZADOS,7,"{'type': 'Point', 'coordinates': [-74.03901175, 8.937090811]}",,,1-LIBERACIÓN DE PRESOS,
90,34662,CR020011,1987,1,26,5480,MUTATA,ANTIOQUIA,URABA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-76.4358754, 7.242875057]}",,,,
91,34664,CR047918,1987,4,7,81591,PUERTO RONDON,ARAUCA,LLANOS ORIENTALES,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,1,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-71.09774286, 6.283851501]}",,,,
92,34665,CR003140,1987,5,10,5055,ARGELIA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-75.14174146, 5.730671879]}",,,,
93,34666,CR003031,1987,8,7,41006,ACEVEDO,HUILA,SUR DEL HUILA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-76.02548831, 1.712124486]}",,,,
94,34667,CR003032,1987,8,9,73504,ORTEGA,TOLIMA,SUR DEL TOLIMA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA NACIONAL GUERRILLERA,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.3320995, 3.811402144]}",,,,
95,34668,CR003033,1987,9,26,17616,RISARALDA,CALDAS,EJE CAFETERO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,EPL,0,0,0,0,0,0,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-75.76721954, 5.164508956]}",,,,
96,34669,CR003034,1987,10,29,5138,CAÑASGORDAS,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,EPL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NINGUNO,2,"{'type': 'Point', 'coordinates': [-76.03220994, 6.759477684]}",,,,
97,34670,CR003002,1988,1,19,19418,LOPEZ DE MICAY,CAUCA,ANDEN PACIFICO SUR,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-77.24769154, 2.846715932]}",,,,
98,34671,CR003003,1988,1,23,5890,YOLOMBO,ANTIOQUIA,NORDESTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-75.01335058, 6.594592434]}",,,,
99,34672,CR003143,1988,1,30,54128,CACHIRA,NORTE DE SANTANDER,PROVINCIA DE RICAURTE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,1,0,1,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-73.04874552, 7.740905158]}",,,,
100,34673,,1988,2,6,5368,JERICO,ANTIOQUIA,SUROESTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,EPL,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-75.78549855, 5.789747931]}",,,,
101,34674,,1988,2,19,50287,FUENTEDEORO,META,ARIARI GUAYABERO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-73.48784863, 3.369528485]}",,,,
102,34675,,1988,3,1,20550,PELAYA,CESAR,SUR DE CESAR,AGENTE DEL ESTADO,POLICÍA NACIONAL,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,4,0,0,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-73.66635487, 8.688650964]}",GUERRILLA,ELN,,
103,34676,CR003005,1988,3,22,19137,CALDONO,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-76.51863329, 2.785615005]}",,,,
104,34677,CR003006,1988,3,30,41298,GARZON,HUILA,SUR DEL HUILA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,3,0,0,0,0,10,0,4,0,0,4,0,0,0,0,0,0,4,0,3,GRUPOS ARMADOS ORGANIZADOS,7,"{'type': 'Point', 'coordinates': [-75.6830171, 2.071843274]}",AGENTE DEL ESTADO,EJÉRCITO NACIONAL,,
105,34678,,1988,4,7,5361,ITUANGO,ANTIOQUIA,NORTE DE ANTIOQUIA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,"{'type': 'Point', 'coordinates': [-75.76467317, 7.17162903]}",,,,
106,34679,,1988,4,18,20178,CHIRIGUANA,CESAR,SERRANIA DEL PERIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,"{'type': 'Point', 'coordinates': [-73.60014444, 9.361189611]}",,,,
107,34680,CR003007,1988,4,20,97001,MITU,VAUPES,AMAZONIA SUR-ORIENTAL,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,2,0,0,2,0,7,0,0,0,0,0,5,0,0,0,0,5,5,0,0,NINGUNO,10,"{'type': 'Point', 'coordinates': [-70.23475052, 1.251190563]}",,,,GRUPO ARMADO ORGANIZADO
108,34681,,1988,5,10,20310,GONZALEZ,CESAR,SUR DE CESAR,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-73.38003986, 8.389604097]}",,,,
109,34683,,1988,5,28,47555,PLATO,MAGDALENA,CIENAGA GRANDE DE SANTA MARTA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,"{'type': 'Point', 'coordinates': [-74.58197051, 9.872296464]}",,,,
110,34685,CR003036,1988,6,4,5856,VALPARAISO,ANTIOQUIA,SUROESTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,3,0,0,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-75.62445888, 5.614550725]}",,,,
111,34686,CR003035,1988,6,11,5313,GRANADA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,OTRA,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,"{'type': 'Point', 'coordinates': [-75.18444508, 6.142896667]}",,,,
112,34687,,1988,7,12,5674,SAN VICENTE FERRER,ANTIOQUIA,ORIENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NINGUNO,2,"{'type': 'Point', 'coordinates': [-75.33261381, 6.282155852]}",,,,
113,34688,CR003037,1988,7,14,19392,LA SIERRA,CAUCA,MACIZO COLOMBIANO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,4,6,0,2,GRUPOS ARMADOS ORGANIZADOS,8,"{'type': 'Point', 'coordinates': [-76.76320908, 2.179322405]}",GUERRILLA,FARC,,
114,34689,CR039044,1988,8,18,54174,CHITAGA,NORTE DE SANTANDER,SUROCCIDENTE DE NORTE DE SANTANDER,AGENTE DEL ESTADO,NO IDENTIFICADO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,"{'type': 'Point', 'coordinates': [-72.66543492, 7.138122324]}",,,,
115,34690,CR003038,1988,8,23,23807,TIERRALTA,CORDOBA,URABA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,GUERRILLA,COORDINADORA NACIONAL GUERRILLERA,0,0,0,0,0,0,4,0,0,0,0,8,9,2,0,0,11,15,0,0,0,0,15,26,0,12,GRUPOS ARMADOS ORGANIZADOS,38,"{'type': 'Point', 'coordinates': [-76.16846678, 7.813896829]}",,,,
116,34691,CR003039,1988,8,30,41676,SANTA MARIA,HUILA,NORTE DEL HUILA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.58611594, 2.939755223]}",,,,
117,34692,CR003040,1988,9,8,47001,SANTA MARTA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,23,0,4,0,1,0,0,1,3,0,0,0,0,3,4,0,1,FUERZAS ARMADAS ESTATALES,5,"{'type': 'Point', 'coordinates': [-74.11788685, 11.14222657]}",AGENTE DEL ESTADO,EJÉRCITO NACIONAL,,FARC
118,34693,CR003042,1988,10,5,13670,SAN PABLO,BOLIVAR,MAGDALENA MEDIO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,"{'type': 'Point', 'coordinates': [-73.92416855, 7.476720671]}",GUERRILLA,ELN,,
119,34694,CR003043,1988,10,5,68575,PUERTO WILCHES,SANTANDER,MAGDALENA MEDIO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FUERZAS ARMADAS ESTATALES,1,"{'type': 'Point', 'coordinates': [-73.89933402, 7.349066144]}",GUERRILLA,ELN,,
120,34695,,1988,11,8,76275,FLORIDA,VALLE DEL CAUCA,SUR DEL VALLE,GUERRILLA,FARC,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,SIN INFORMACIÓN,1,"{'type': 'Point', 'coordinates': [-76.23450174, 3.323918106]}",,,,
121,34696,CR000043,1988,11,12,15183,CHITA,BOYACA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,GRUPOS ARMADOS ORGANIZADOS,6,"{'type': 'Point', 'coordinates': [-72.47189235, 6.187082996]}",,,,
122,34697,,1988,11,29,68820,TONA,SANTANDER,PROVINCIA DE SOTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-72.87820252, 7.186250037]}",,,,
123,34698,CR003045,1988,12,4,5400,LA UNION,ANTIOQUIA,ORIENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,EPL,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.3608659, 5.973868218]}",,,,
124,34699,CR003046,1988,12,16,5647,SAN ANDRES DE CUERQUIA,ANTIOQUIA,NORTE DE ANTIOQUIA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,EPL,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.67473253, 6.916808512]}",,,,
125,34700,,1988,12,27,13744,SIMITI,BOLIVAR,MAGDALENA MEDIO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,3,0,0,0,0,3,4,0,3,GRUPOS ARMADOS ORGANIZADOS,7,"{'type': 'Point', 'coordinates': [-73.94731196, 7.954176376]}",,,,
126,34701,CR003047,1989,2,10,19693,SAN SEBASTIAN,CAUCA,MACIZO COLOMBIANO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,1,0,0,0,0,2,0,5,0,0,5,0,0,0,0,0,0,5,0,0,GRUPOS ARMADOS ORGANIZADOS,5,"{'type': 'Point', 'coordinates': [-76.67177213, 1.899975422]}",,,,
127,34702,CR003048,1989,6,25,5400,LA UNION,ANTIOQUIA,ORIENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,"{'type': 'Point', 'coordinates': [-75.3608659, 5.973868218]}",,,,
128,34703,CR003050,1989,10,25,54128,CACHIRA,NORTE DE SANTANDER,PROVINCIA DE RICAURTE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,1,0,0,0,0,1,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-73.04874552, 7.740905158]}",,,,
129,34706,CR003052,1990,1,16,5480,MUTATA,ANTIOQUIA,URABA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GRUPO ARMADO NO DIRIMIDO,NO APLICA,0,0,0,0,0,0,0,1,0,0,0,6,0,4,0,0,4,0,0,0,0,0,0,4,0,0,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-76.4358754, 7.242875057]}",,,,
130,34707,CR007108,2000,7,12,41206,COLOMBIA,HUILA,NORTE DEL HUILA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,GRUPOS ARMADOS ORGANIZADOS,5,"{'type': 'Point', 'coordinates': [-74.80281318, 3.376977129]}",,,,
