,id_caso,id_caso_relacionado,a_o,mes,d_a,c_digo_dane_de_municipio,municipio,departamento,regi_n,modalidad,presunto_responsable,descripci_n_presunto,abandono_o_despojo_forzado,amenaza_o_intimidaci_n,ataque_contra_misi_n_m_dica,confinamiento_o_restricci,desplazamiento_forzado,extorsi_n,lesionados_civiles,pillaje,tortura,total_combatientes,total_civiles,total_de_v_ctimas_del_caso,tipo_de_armas,latitud_longitud,otro_hecho_simult_neo
213,419308,CR016067,2014,8,24,20750,SAN DIEGO,CESAR,SERRANIA DEL PERIJA,ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-73.14473008, 10.24429187]}",
214,421647,CR2017421647,2002,12,2,44420,LA JAGUA DEL PILAR,LA GUAJIRA,SERRANIA DEL PERIJA,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-73.07167902, 10.51021405]}",
215,448523,,2011,6,13,52250,EL CHARCO,NARIÑO,ANDEN PACIFICO SUR,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GUERRILLA,FARC,0,0,0,0,0,0,15,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-78.109849, 2.477550593]}",
216,490206,CR2017203550,2012,10,30,19532,PATIA,CAUCA,PATIA,ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-76.98097859, 2.115670227]}",
217,500379,,2017,6,17,11001,"BOGOTA, D.C.","BOGOTA, D. C.",AREA METROPOLITANA DE BOGOTA,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GUERRILLA,OTRA,0,0,0,0,0,0,9,0,0,0,3,3,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-74.107359, 4.65017303]}",
218,500471,CR2017500471,2001,12,24,50313,GRANADA,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-73.70571533, 3.546694724]}",
219,511101,,2009,8,15,5579,PUERTO BERRIO,ANTIOQUIA,MAGDALENA MEDIO,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GRUPO POSDESMOVILIZACIÓN,NO IDENTIFICADO,0,0,0,0,0,0,7,0,0,0,7,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-74.40994553, 6.48704114]}",
220,511102,CR2017511102,2011,10,24,52838,TUQUERRES,NARIÑO,CENTRO OCCIDENTE DE NARIÑO,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,1,0,0,0,1,1,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-77.61688638, 1.085193359]}",
221,511104,CR2017511104,2012,4,11,19075,BALBOA,CAUCA,PATIA,ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-77.21589814, 2.040478768]}",
222,511105,,2012,6,27,44430,MAICAO,LA GUAJIRA,ALTA GUAJIRA,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GRUPO POSDESMOVILIZACIÓN,NO IDENTIFICADO,0,0,0,0,0,0,7,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-72.24190502, 11.37832678]}",
223,511123,CR2017511123,1988,3,29,11001,"BOGOTA, D.C.","BOGOTA, D. C.",AREA METROPOLITANA DE BOGOTA,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GRUPO PARAMILITAR,OTRO,0,0,0,0,0,0,1,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-74.107359, 4.65017303]}",
224,511170,CR2017511170,1976,8,4,11001,"BOGOTA, D.C.","BOGOTA, D. C.",AREA METROPOLITANA DE BOGOTA,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-74.107359, 4.65017303]}",
225,511185,,1975,11,11,11001,"BOGOTA, D.C.","BOGOTA, D. C.",AREA METROPOLITANA DE BOGOTA,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-74.107359, 4.65017303]}",
226,511204,,1976,7,24,11001,"BOGOTA, D.C.","BOGOTA, D. C.",AREA METROPOLITANA DE BOGOTA,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GUERRILLA,EPL,0,0,0,0,0,0,0,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-74.107359, 4.65017303]}",
227,521508,,2011,10,25,52835,SAN ANDRES DE TUMACO,NARIÑO,ANDEN PACIFICO SUR,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,8,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-78.76385415, 1.80711725]}",
228,521513,CR2017521513,2000,11,19,73622,RONCESVALLES,TOLIMA,SUR DEL TOLIMA,ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO,GUERRILLA,FARC,0,0,0,0,0,0,2,0,0,0,3,3,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-75.60600233, 4.01159776]}",
229,521842,CR102116,1997,2,3,27615,RIOSUCIO,CHOCO,URABA,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GRUPO ARMADO NO DIRIMIDO,NO APLICA,1,0,0,0,1,0,0,0,0,0,1,1,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-77.11310959, 7.436631552]}",
230,521875,CR2017521875,2012,9,24,52678,SAMANIEGO,NARIÑO,OCCIDENTE DE NARIÑO,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-77.59445713, 1.335351879]}",
231,521877,,2009,4,16,5120,CACERES,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,5,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-75.35235749, 7.578315451]}",
232,521880,,2009,7,7,5120,CACERES,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,3,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-75.35235749, 7.578315451]}",
233,521917,,2006,4,27,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GRUPO POSDESMOVILIZACIÓN,URABEÑOS/AUTODEFENSAS GAITANISTAS DE COLOMBIA/ÁGUILAS NEGRAS/CLAN ÚSUGA,0,0,0,0,0,0,5,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-73.84995698, 7.064963864]}",
234,522006,,1975,11,16,11001,"BOGOTA, D.C.","BOGOTA, D. C.",AREA METROPOLITANA DE BOGOTA,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-74.107359, 4.65017303]}",
235,532362,CR2017532362,1976,7,22,76001,CALI,VALLE DEL CAUCA,SUR DEL VALLE,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GUERRILLA,M19,0,0,0,0,0,0,0,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-76.52156515, 3.414414305]}",
236,532770,,2019,1,17,11001,"BOGOTA, D.C.","BOGOTA, D. C.",AREA METROPOLITANA DE BOGOTA,ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,20,0,20,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-74.107359, 4.65017303]}",
237,532891,,2018,7,19,81065,ARAUQUITA,ARAUCA,SARARE,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,0,4,4,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-71.59795501, 6.84134566]}",
238,534340,,2005,8,6,81001,ARAUCA,ARAUCA,LLANOS ORIENTALES,ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,0,1,1,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-70.74635031, 7.077358544]}",
239,555121,,1995,6,10,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,DESCONOCIDO,NO APLICA,0,1,0,0,0,0,99,0,0,0,20,1,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-75.58171333, 6.246715564]}",
240,555184,,1987,2,20,5837,TURBO,ANTIOQUIA,URABA,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,2,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-76.72915844, 8.089116411]}",
241,628459,,2021,3,26,19212,CORINTO,CAUCA,NORTE DEL CAUCA,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,43,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-76.26131419, 3.173815457]}",
242,648682,,2015,7,10,19050,ARGELIA,CAUCA,PATIA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,2,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-77.24945028, 2.256754909]}",
243,649093,,1983,11,1,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-75.58171333, 6.246715564]}",
244,649200,,2003,4,17,81300,FORTUL,ARAUCA,SARARE,ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO,GUERRILLA,FARC,0,0,0,0,0,0,6,0,0,0,1,1,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-71.7685578, 6.797075753]}",
245,649202,CR2017649202,2007,6,26,76109,BUENAVENTURA,VALLE DEL CAUCA,ANDEN PACIFICO SUR,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GUERRILLA,FARC,0,0,0,0,0,0,7,0,0,0,2,2,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-77.35596327, 3.93032998]}",
246,659717,,2021,6,25,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,2,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-72.5082562, 7.905306295]}",
247,679826,CR2017679826,2022,1,19,81736,SARAVENA,ARAUCA,SARARE,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,20,0,0,0,1,1,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-71.87233343, 6.95385957]}",
248,679866,,2014,1,16,76563,PRADERA,VALLE DEL CAUCA,SUR DEL VALLE,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GUERRILLA,FARC,0,0,0,0,0,0,56,0,0,0,1,1,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-76.24182023, 3.419827409]}",
249,679973,CR2017679973,2022,2,16,19256,EL TAMBO,CAUCA,NORTE DEL CAUCA,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,5,0,0,0,0,5,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-76.81077225, 2.45137136]}",
250,700472,,2022,4,19,19050,ARGELIA,CAUCA,PATIA,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,0,0,0,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-77.21574486, 2.384480734]}",
251,97544,,2000,3,9,23001,MONTERIA,CORDOBA,ALTO SINU Y SAN JORGE,ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,6,0,0,0,1,1,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-75.87557791, 8.745132591]}",
