,id_caso,id_caso_relacionado,a_o,mes,d_a,c_digo_dane_de_municipio,municipio,departamento,regi_n,modalidad,presunto_responsable,descripci_n_presunto,abandono_o_despojo_forzado,amenaza_o_intimidaci_n,ataque_contra_misi_n_m_dica,confinamiento_o_restricci,desplazamiento_forzado,extorsi_n,lesionados_civiles,pillaje,tortura,otro_hecho_simult_neo,total_de_v_ctimas_del_caso,tipo_de_armas,latitud_longitud,violencia_basada_en_g_nero
974,289337,,1991,9,22,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ATAQUE INDISCRIMINADO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,8,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
975,289338,,1991,9,27,5030,AMAGA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.7019460715, 6.0388085754]}",
976,289339,,1991,9,27,5129,CALDAS,ANTIOQUIA,VALLE DE ABURRA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,1,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.6336187219, 6.0912969661]}",
977,289340,,1991,9,30,5736,SEGOVIA,ANTIOQUIA,NORDESTE ANTIOQUEÑO,ATAQUE INDISCRIMINADO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,1,0,0,,6,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.7015910715, 7.0796396792]}",
978,289341,,1991,9,30,19130,CAJIBIO,CAUCA,NORTE DEL CAUCA,ATENTADO,GUERRILLA,FARC,0,0,0,0,0,0,2,0,1,,7,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.7029837126, 2.6648670734]}",
979,289342,,1991,9,30,5736,SEGOVIA,ANTIOQUIA,NORDESTE ANTIOQUEÑO,SICARIATO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,9,ND,"{'type': 'Point', 'coordinates': [-74.7015910715, 7.0796396792]}",
980,289343,,1991,9,30,5031,AMALFI,ANTIOQUIA,NORDESTE ANTIOQUEÑO,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,1,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.0825242787, 6.9123047264]}",
981,289344,,1991,10,6,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,1,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
982,289345,CR020219,1991,10,7,19809,TIMBIQUI,CAUCA,ANDEN PACIFICO SUR,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-77.6675652428, 2.7774137021]}",
983,289346,,1991,10,9,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RETENCIÓN/EJECUCIÓN,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,6,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
984,289347,,1991,10,11,85250,PAZ DE ARIPORO,CASANARE,LLANOS ORIENTALES,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,3,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-71.8909239638, 5.8800365704]}",
985,289348,,1991,10,12,19698,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,0,1,0,0,0,0,0,0,0,,7,ND,"{'type': 'Point', 'coordinates': [-76.4853702902, 3.0160539008]}",
986,289349,,1991,10,20,47288,FUNDACION,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,1,0,0,1,0,0,0,0,,7,ND,"{'type': 'Point', 'coordinates': [-74.1913434578, 10.5140924032]}",
987,289350,CR021890,1991,10,22,5197,COCORNA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.185481011, 6.0583063351]}",
988,289351,,1991,10,27,50400,LEJANIAS,META,ARIARI GUAYABERO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.0240219993, 3.5259198448]}",
989,289352,,1991,10,27,5376,LA CEJA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,6,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.4294308862, 6.0280557441]}",
990,289353,,1991,11,5,13001,CARTAGENA DE INDIAS,BOLIVAR,CANAL DEL DIQUE,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.496431028, 10.3849855226]}",
991,289354,,1991,11,6,76275,FLORIDA,VALLE DEL CAUCA,SUR DEL VALLE,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,2,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.2345017444, 3.3239181063]}",
992,289355,,1991,11,13,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-72.5082561962, 7.9053062946]}",
993,289356,,1991,11,16,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RUTA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,1,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
994,289357,,1991,11,20,5490,NECOCLI,ANTIOQUIA,URABA,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,1,1,0,0,1,0,0,0,3,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.6440534844, 8.4142915146]}",
995,289358,,1991,11,21,66687,SANTUARIO,RISARALDA,EJE CAFETERO,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,2,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.9621155318, 5.0727811385]}",
996,289360,,1991,11,22,47189,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,1,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.2534489818, 10.9333491268]}",
997,289361,,1991,11,25,15542,PESCA,BOYACA,ALTIPLANO CUNDIBOYACENSE,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,1,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.0508722377, 5.5588076092]}",
998,289363,,1991,11,28,47980,ZONA BANANERA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,OTRO,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.140081844, 10.7630268185]}",
999,289365,,1991,12,1,23182,CHINU,CORDOBA,NORTE DE CORDOBA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.2385377382, 9.0324268947]}",
1000,289368,,1991,12,10,47189,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO PARAMILITAR,OTRO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.2412861592, 11.0066568813]}",
1001,289370,CR020230,1991,12,16,19142,CALOTO,CAUCA,NORTE DEL CAUCA,INCURSIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,1,0,0,0,0,0,0,20,,20,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.3535450306, 3.0650043999]}",
1002,289371,,1991,12,18,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.0295865913, 3.4565287547]}",
1003,289372,,1991,12,19,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GUERRILLA,NO IDENTIFICADA,0,0,0,1,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.849131011, 7.165216335]}",
1004,289374,,1991,12,21,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1005,289376,,1991,12,23,5591,PUERTO TRIUNFO,ANTIOQUIA,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.6391869537, 6.0336036222]}",
1006,289377,,1992,1,2,76100,BOLIVAR,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,AGENTE DEL ESTADO - GRUPO PARAMILITAR,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.3543407444, 4.3573771445]}",
1007,289378,,1992,1,2,17380,LA DORADA,CALDAS,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.6582056212, 5.4444060982]}",
1008,289381,,1992,1,11,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,1,0,0,0,0,0,0,0,,6,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1009,289382,CR020236,1992,1,20,47053,ARACATACA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,1,0,0,0,1,0,0,0,0,DAÑO A BIEN,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.1867628365, 10.589800014]}",
1010,289383,CR040138,1992,1,20,47053,ARACATACA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,INTERCEPTACIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-74.1867628365, 10.589800014]}",
1011,289384,,1992,1,21,5690,SANTO DOMINGO,ANTIOQUIA,NORDESTE ANTIOQUEÑO,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,1,0,OCULTAMIENTO DE CADÁVER,6,ND,"{'type': 'Point', 'coordinates': [-75.205286633, 6.5474722643]}",
1012,289385,,1992,1,22,5318,GUARNE,ANTIOQUIA,ORIENTE ANTIOQUEÑO,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-75.441653922, 6.2780640767]}",
1013,289386,,1992,1,23,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RETENCIÓN/EJECUCIÓN,DESCONOCIDO,NO APLICA,0,1,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1014,289387,,1992,1,24,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,OTRO,0,0,0,0,0,0,4,0,0,,5,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-73.8499569753, 7.064963864]}",
1015,289388,,1992,1,26,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,1,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1016,289389,,1992,2,2,85001,YOPAL,CASANARE,PIEDEMONTE LLANERO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,2,0,0,,4,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-72.1976694361, 5.1332354191]}",
1017,289390,,1992,2,1,18756,SOLANO,CAQUETA,AMAZONIA SUR-ORIENTAL,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.2537043144, 0.6989775253]}",
1018,289391,,1992,2,7,23580,PUERTO LIBERTADOR,CORDOBA,ALTO SINU Y SAN JORGE,ASALTO,GUERRILLA,FARC,0,1,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.7795248971, 7.7816047298]}",
1019,289392,,1992,2,11,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,1,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1020,289393,,1992,2,11,85001,YOPAL,CASANARE,PIEDEMONTE LLANERO,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-72.396915159, 5.3276126513]}",
1021,289394,,1992,2,15,68190,CIMITARRA,SANTANDER,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,1,0,1,0,0,0,0,9,,9,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.9525821232, 6.3206818675]}",
1022,289396,,1992,2,27,19450,MERCADERES,CAUCA,PATIA,INTERCEPTACIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,7,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-77.2710401935, 1.734573118]}",
1023,289397,,1992,3,3,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,OTRO,0,1,0,0,0,0,1,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.8499569753, 7.064963864]}",
1024,289399,,1992,3,3,5030,AMAGA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.7019460715, 6.0388085754]}",
1025,289400,CR020244,1992,3,12,85430,TRINIDAD,CASANARE,LLANOS ORIENTALES,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-71.6633409045, 5.4122147162]}",
1026,289402,,1992,3,20,5172,CHIGORODO,ANTIOQUIA,URABA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.6948719816, 7.6442054667]}",
1027,289403,,1992,3,22,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.1976996795, 4.0852612385]}",
1028,289405,,1992,4,1,23660,SAHAGUN,CORDOBA,NORTE DE CORDOBA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.4459203022, 8.9431254161]}",
1029,289406,,1992,3,31,5138,CAÑASGORDAS,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.032209943, 6.7594776844]}",
1030,289407,CR021894,1992,4,2,50330,MESETAS,META,ARIARI GUAYABERO,RETENCIÓN/EJECUCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-74.0436808546, 3.383924761]}",
1031,289408,,1992,4,3,50330,MESETAS,META,ARIARI GUAYABERO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,1,1,0,0,1,0,0,1,4,,7,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.0436808546, 3.383924761]}",
1032,289409,,1992,4,5,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ATAQUE INDISCRIMINADO,OTRO ¿CUÁL?,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1033,289410,,1992,4,9,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,3,0,0,,7,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.8499569753, 7.064963864]}",
1034,289411,,1992,4,12,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1035,289412,,1992,4,16,23670,SAN ANDRES DE SOTAVENTO,CORDOBA,NORTE DE CORDOBA,ASALTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-75.5088938958, 9.1451629431]}",
1036,289414,,1992,4,19,5690,SANTO DOMINGO,ANTIOQUIA,NORDESTE ANTIOQUEÑO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,1,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.1677837076, 6.4748432929]}",
1037,289415,,1992,4,21,5615,RIONEGRO,ANTIOQUIA,ORIENTE ANTIOQUEÑO,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.3767693823, 6.14722409]}",
1038,289417,,1992,4,28,70508,OVEJAS,SUCRE,MONTES DE MARIA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,1,0,1,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.1781934178, 9.5351450181]}",
1039,289418,,1992,5,1,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1040,289419,,1992,5,2,47288,FUNDACION,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.1079064952, 10.4015750645]}",
1041,289420,,1992,5,2,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,6,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1042,289421,,1992,5,3,23068,AYAPEL,CORDOBA,LA MOJANA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.1462907587, 8.314446629]}",
1043,289422,,1992,5,8,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1044,289423,,1992,5,16,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1045,289425,,1992,5,17,47189,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,6,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.2412861592, 11.0066568813]}",
1046,289427,,1992,5,23,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,7,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1047,289428,,1992,5,24,5088,BELLO,ANTIOQUIA,VALLE DE ABURRA,ATAQUE INDISCRIMINADO,GUERRILLA,ELN,0,0,0,0,0,0,5,0,0,,9,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.554665073, 6.3340688364]}",
1048,289429,,1992,5,26,23001,MONTERIA,CORDOBA,ALTO SINU Y SAN JORGE,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,4,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.7563487744, 8.4679256417]}",
1049,289430,CR021895,1992,5,28,5480,MUTATA,ANTIOQUIA,URABA,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-76.4358754017, 7.2428750572]}",
1050,289431,,1992,5,29,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1051,289432,,1992,5,30,5234,DABEIBA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,5,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.2629766474, 7.0003219398]}",
1052,289433,,1992,6,1,68573,PUERTO PARRA,SANTANDER,MAGDALENA MEDIO,RETÉN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,4,,4,ND,"{'type': 'Point', 'coordinates': [-74.0560942894, 6.6508067021]}",
1053,289434,,1992,6,2,47170,CHIVOLO,MAGDALENA,CIENAGA GRANDE DE SANTA MARTA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.623137943, 10.0268411585]}",
1054,289436,,1992,6,3,50313,GRANADA,META,ARIARI GUAYABERO,ATENTADO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,1,0,0,0,0,1,0,0,TENTATIVA DE HOMICIDIO,6,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-73.7057153275, 3.5466947237]}",
1055,289438,,1992,6,4,44001,RIOHACHA,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,1,,8,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-72.911488911, 11.5287513839]}",
1056,289439,,1992,6,6,5266,ENVIGADO,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,14,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-75.5830101409, 6.1670045516]}",
1057,289440,,1992,6,10,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.8499569753, 7.064963864]}",
1058,289441,,1992,6,11,15761,SOMONDOCO,BOYACA,ALTIPLANO CUNDIBOYACENSE,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,2,0,0,,6,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.433392983, 4.9857255072]}",
1059,289442,,1992,6,17,47170,CHIVOLO,MAGDALENA,CIENAGA GRANDE DE SANTA MARTA,ASALTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.623137943, 10.0268411585]}",
1060,289443,,1992,6,28,44430,MAICAO,LA GUAJIRA,ALTA GUAJIRA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-72.24190502, 11.3783267846]}",
1061,289444,CR2017289444,1992,7,2,68235,EL CARMEN DE CHUCURI,SANTANDER,MAGDALENA MEDIO,ASALTO,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,1,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.5112677449, 6.6979114506]}",
1062,289445,,1992,7,6,68385,LANDAZURI,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,1,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-73.8110852764, 6.2187486149]}",
