"","dataset","event","date","latitude","longitude","relcase_tax","victims_tax","clash_tax","govattack_tax","guerrattack_tax","parattack_tax","posdattack_tax","c_digo_dane_de_municipio","year"
"246","ABforMELTT",3431,1988-06-03,10.0404579941,-73.2383961682,NA,0,0,0,1,0,0,20013,1988
"247","APforMELTT",42,1988-06-04,5.614550725,-75.62445888,"CR003036",3,0,0,1,0,0,5856,1988
"248","ABforMELTT",3432,1988-06-05,8.2768866641,-76.380577886,NA,6,1,0,0,0,0,5665,1988
"249","ABforMELTT",3433,1988-06-06,5.5485304042,-75.6438684536,NA,1,1,0,0,0,0,5145,1988
"250","ABforMELTT",3434,1988-06-06,6.5565332964,-75.827079071,NA,3,1,0,0,0,0,5042,1988
"251","ABforMELTT",3435,1988-06-06,2.6233382537,-76.570884274,NA,7,2,0,0,0,0,19130,1988
"252","ABforMELTT",3436,1988-06-07,6.4859489363,-75.019157568,NA,1,1,0,0,0,0,5670,1988
"253","ABforMELTT",3437,1988-06-08,1.8052632275,-75.8885315631,NA,2,1,0,0,0,0,41006,1988
"254","ABforMELTT",3438,1988-06-09,4.6501730303,-74.1073590032,NA,2,0,0,0,0,0,11001,1988
"255","ABforMELTT",3439,1988-06-09,6.4859489363,-75.019157568,NA,2,1,0,0,0,0,5670,1988
"256","ABforMELTT",235,1988-06-11,6.1428966666,-75.1844450829,"CR003035",4,1,0,0,0,0,5313,1988
"257","ABforMELTT",3440,1988-06-11,10.4604812152,-73.259389309,NA,1,0,0,0,0,0,20001,1988
"258","ABforMELTT",3441,1988-06-11,4.2389326854,-75.2408682971,NA,2,0,0,1,0,0,73624,1988
"259","APforMELTT",41,1988-06-11,6.142896667,-75.18444508,"CR003035",0,0,0,1,0,0,5313,1988
"260","ABforMELTT",3442,1988-06-14,6.246715564,-75.581713332,NA,2,0,1,0,0,0,5001,1988
"261","ABforMELTT",3443,1988-06-15,6.8803829351,-73.4110239344,NA,2,1,0,0,0,0,68689,1988
"262","ABforMELTT",3444,1988-06-15,8.7451325909,-75.8755779091,NA,0,0,1,0,0,0,23001,1988
"263","ABforMELTT",3445,1988-06-16,6.2937548758,-75.0279838158,NA,2,0,1,0,0,0,5667,1988
"264","ABforMELTT",3446,1988-06-16,4.2389326854,-75.2408682971,NA,2,1,0,0,0,0,73624,1988
"265","ABforMELTT",3447,1988-06-16,5.4236809131,-75.7020697129,NA,2,1,0,0,0,0,17614,1988
"266","ABforMELTT",3448,1988-06-19,5.4468429821,-75.6496603124,NA,1,1,0,0,0,0,17777,1988
"267","ABforMELTT",3449,1988-06-20,2.2531340673,-76.6132981543,NA,8,0,1,0,0,0,19760,1988
"268","ABforMELTT",3450,1988-06-21,2.2531340673,-76.6132981543,NA,0,0,0,1,0,0,19760,1988
"269","ABforMELTT",3451,1988-06-22,2.3882356255,-75.5412198856,NA,1,1,0,0,0,0,41306,1988
"270","ABforMELTT",3452,1988-06-24,9.2582714404,-73.8133284455,NA,0,0,1,0,0,0,20175,1988
"271","ABforMELTT",3453,1988-06-27,8.9560332056,-73.6258166827,NA,2,1,0,0,0,0,20517,1988
"272","ABforMELTT",3454,1988-06-27,10.4443960805,-75.369831664,NA,0,0,0,0,0,0,13683,1988
"273","ABforMELTT",3455,1988-06-28,5.0192052597,-72.7472519157,NA,1,1,0,0,0,0,85410,1988
"274","ABforMELTT",3456,1988-06-29,1.5703732827,-75.3261234569,NA,1,1,0,0,0,0,18256,1988
"275","ABforMELTT",3457,1988-06-30,5.7588702403,-73.9138537689,NA,4,1,0,0,0,0,68020,1988
"276","ABforMELTT",3458,1988-06-30,8.2211655542,-75.4808987065,NA,4,1,0,0,0,0,23079,1988
"277","ABforMELTT",3139,1988-07-01,6.246715564,-75.581713332,"CR2017577128",1,1,0,0,0,0,5001,1988
"278","ABforMELTT",3459,1988-07-01,2.4513713597,-76.8107722487,NA,0,1,0,0,0,0,19256,1988
"279","ABforMELTT",3460,1988-07-02,1.3351349549,-74.8471983686,NA,0,1,0,0,0,0,18150,1988
"280","ABforMELTT",3461,1988-07-02,9.1832059555,-75.3801912307,NA,1,1,0,0,0,0,70670,1988
"281","ABforMELTT",3462,1988-07-02,6.246715564,-75.581713332,NA,1,1,0,0,0,0,5001,1988
"282","ABforMELTT",3463,1988-07-02,5.4236809131,-75.7020697129,NA,0,1,0,0,0,0,17614,1988
"283","ABforMELTT",3464,1988-07-03,7.7409051578,-73.0487455245,NA,0,1,0,0,0,0,54128,1988
"284","ABforMELTT",3465,1988-07-03,1.3351349549,-74.8471983686,NA,0,1,0,0,0,0,18150,1988
"285","ABforMELTT",3466,1988-07-03,8.958010321,-75.835125523,NA,0,1,0,0,0,0,23686,1988
"286","ABforMELTT",3467,1988-07-04,1.6179229304,-75.6085604324,NA,2,1,0,0,0,0,18001,1988
"287","ABforMELTT",3468,1988-07-06,6.8803829351,-73.4110239344,NA,5,0,0,1,0,0,68689,1988
"288","ABforMELTT",3469,1988-07-06,1.5703732827,-75.3261234569,NA,1,1,0,0,0,0,18256,1988
"289","ABforMELTT",3470,1988-07-06,6.246715564,-75.581713332,NA,0,0,0,0,0,0,5001,1988
"290","ABforMELTT",3471,1988-07-07,8.9560332056,-73.6258166827,NA,1,1,0,0,0,0,20517,1988
"291","ABforMELTT",3472,1988-07-08,2.9397436759,-73.2065133275,NA,0,1,0,0,0,0,50590,1988
"292","ABforMELTT",3473,1988-07-12,7.5975217942,-74.799097289,NA,17,0,0,1,0,0,5250,1988
"293","APforMELTT",357,1988-07-12,6.282155852,-75.33261381,NA,2,0,0,1,0,0,5674,1988
"294","ABforMELTT",3474,1988-07-13,6.4913629288,-71.5589721861,NA,0,0,0,1,0,0,81794,1988
"295","ABforMELTT",236,1988-07-14,2.1793224055,-76.7632090797,"CR003037",4,1,0,0,0,0,19392,1988
"296","ABforMELTT",3475,1988-07-16,7.5783154508,-75.3523574868,NA,3,0,0,1,0,0,5120,1988
"297","ABforMELTT",3476,1988-07-17,8.4703689333,-73.3372084478,NA,1,1,0,0,0,0,54206,1988
"298","ABforMELTT",3477,1988-07-18,10.0404579941,-73.2383961682,NA,0,0,0,0,0,0,20013,1988
"299","ABforMELTT",3478,1988-07-18,6.246715564,-75.581713332,NA,1,0,0,1,0,0,5001,1988
"300","ABforMELTT",3479,1988-07-18,6.246715564,-75.581713332,NA,1,0,0,1,0,0,5001,1988
"301","ABforMELTT",3480,1988-07-20,7.064963864,-73.8499569753,NA,1,0,1,0,0,0,68081,1988
"302","ABforMELTT",3481,1988-07-20,5.52379224,-74.2343932245,NA,3,1,0,0,0,0,15401,1988
"303","ABforMELTT",3482,1988-07-20,5.9243680059,-75.6705063969,NA,2,1,0,0,0,0,5282,1988
"304","ABforMELTT",3483,1988-07-20,3.4144143046,-76.5215651508,NA,2,1,0,0,0,0,76001,1988
"305","ABforMELTT",3484,1988-07-20,2.4825033906,-76.5740646841,NA,5,1,0,0,0,0,19001,1988
"306","ABforMELTT",3485,1988-07-22,7.064963864,-73.8499569753,NA,1,0,0,0,0,0,68081,1988
"307","ABforMELTT",3486,1988-07-23,1.5703732827,-75.3261234569,NA,0,0,0,1,0,0,18256,1988
"308","ABforMELTT",3487,1988-07-24,6.246715564,-75.581713332,NA,1,1,0,0,0,0,5001,1988
"309","ABforMELTT",3488,1988-07-27,5.9656403102,-75.9820485436,NA,0,0,0,1,0,0,5642,1988
"310","ABforMELTT",3489,1988-07-28,8.5114059515,-77.28009788,NA,0,1,0,0,0,0,27006,1988
"311","ABforMELTT",3490,1988-07-30,1.8525783554,-76.0487449016,NA,1,1,0,0,0,0,41551,1988
"312","ABforMELTT",3491,1988-07-31,3.8640153959,-74.7114388637,NA,1,0,1,0,0,0,73226,1988
"313","ABforMELTT",3492,1988-08-01,7.064963864,-73.8499569753,NA,3,1,0,0,0,0,68081,1988
"314","ABforMELTT",3493,1988-08-01,1.97584609,-75.7950558039,NA,2,0,0,1,0,0,41770,1988
"315","ABforMELTT",3494,1988-08-02,7.064963864,-73.8499569753,NA,1,1,0,0,0,0,68081,1988
"316","ABforMELTT",3495,1988-08-02,7.0796396792,-74.7015910715,NA,0,0,0,1,0,0,5736,1988
"317","ABforMELTT",3496,1988-08-02,6.2937548758,-75.0279838158,NA,0,1,0,0,0,0,5667,1988
"318","ABforMELTT",3497,1988-08-02,1.1945830321,-75.7065835254,NA,5,1,0,0,0,0,18860,1988
"319","ABforMELTT",3498,1988-08-02,1.4876233688,-75.724581403,NA,1,1,0,0,0,0,18479,1988
"320","ABforMELTT",3499,1988-08-03,6.14722409,-75.3767693823,NA,0,0,0,0,0,0,5615,1988
"321","ABforMELTT",3500,1988-08-03,9.7369320138,-75.5230306988,NA,6,1,0,0,0,0,70713,1988
"322","ABforMELTT",3501,1988-08-04,6.246715564,-75.581713332,NA,1,1,0,0,0,0,5001,1988
"323","ABforMELTT",3502,1988-08-04,0.5050467219,-76.4972728472,NA,0,1,0,0,0,0,86568,1988
"324","ABforMELTT",3503,1988-08-05,6.3039127525,-70.2042855518,NA,0,0,0,1,0,0,81220,1988
"325","ABforMELTT",3504,1988-08-07,0.6638168985,-76.8730276879,NA,4,0,0,1,0,0,86320,1988
"326","ABforMELTT",3505,1988-08-08,7.2650104862,-73.1501469118,NA,3,1,0,0,0,0,68615,1988
"327","ABforMELTT",3506,1988-08-08,6.246715564,-75.581713332,NA,1,0,0,0,0,0,5001,1988
"328","ABforMELTT",3507,1988-08-08,5.2970590607,-75.8828604706,NA,1,0,0,1,0,0,66456,1988
"329","ABforMELTT",8,1988-08-11,6.4493794856,-71.7586108633,"CR000039",2,0,0,1,0,0,81794,1988
"330","ABforMELTT",3508,1988-08-11,7.9773623332,-75.1982903265,NA,4,0,1,0,0,0,5154,1988
"331","ABforMELTT",3509,1988-08-12,8.314446629,-75.1462907587,NA,4,1,0,0,0,0,23068,1988
"332","ABforMELTT",3510,1988-08-13,6.6979114506,-73.5112677449,NA,1,1,0,0,0,0,68235,1988
"333","ABforMELTT",3511,1988-08-14,6.6979114506,-73.5112677449,NA,5,0,0,1,0,0,68235,1988
"334","APforMELTT",323,1988-08-18,7.138122324,-72.66543492,"CR039044",0,0,0,1,0,0,54174,1988
"335","ABforMELTT",3512,1988-08-19,8.3103369584,-73.599028585,NA,0,0,0,0,0,0,20011,1988
"336","ABforMELTT",3513,1988-08-19,8.314446629,-75.1462907587,NA,2,1,0,0,0,0,23068,1988
"337","ABforMELTT",3514,1988-08-19,1.6179229304,-75.6085604324,NA,2,1,0,0,0,0,18001,1988
"338","ABforMELTT",3515,1988-08-22,6.9538595698,-71.8723334257,NA,1,1,0,0,0,0,81736,1988
"339","ABforMELTT",3516,1988-08-22,1.4157864456,-75.8724739494,NA,2,1,0,0,0,0,18094,1988
"340","ABforMELTT",3517,1988-08-23,6.8142634554,-75.2400185907,NA,1,0,0,1,0,0,5315,1988
"341","ABforMELTT",3518,1988-08-23,3.0154268296,-76.6422805942,NA,1,1,0,0,0,0,19110,1988
"342","APforMELTT",44,1988-08-23,7.813896829,-76.16846678,"CR003038",38,0,0,1,0,0,23807,1988
"343","ABforMELTT",3519,1988-08-24,9.2018105922,-73.5409865164,NA,0,1,0,0,0,0,20228,1988
"344","ABforMELTT",3520,1988-08-27,7.4885830746,-74.8670747123,NA,0,0,0,0,0,0,5895,1988
"345","ABforMELTT",3521,1988-08-28,1.9089350729,-75.1574887391,NA,2,1,0,0,0,0,18592,1988
"346","ABforMELTT",3522,1988-08-28,2.5224475968,-75.3153728821,NA,2,1,0,0,0,0,41020,1988
"347","ABforMELTT",3523,1988-08-28,8.1703786843,-76.0596965873,NA,2,0,0,1,0,0,23807,1988
"348","ABforMELTT",3524,1988-08-28,1.2001157332,-76.9174821569,NA,1,1,0,0,0,0,86749,1988
"349","ABforMELTT",3525,1988-08-29,3.1257520996,-73.7511667597,NA,1,1,0,0,0,0,50711,1988
"350","ABforMELTT",3526,1988-08-29,6.4870411404,-74.4099455275,NA,0,0,1,0,0,0,5579,1988
"351","ABforMELTT",3527,1988-08-29,1.6179229304,-75.6085604324,NA,2,1,0,0,0,0,18001,1988
"352","ABforMELTT",3528,1988-08-30,8.9560332056,-73.6258166827,NA,1,1,0,0,0,0,20517,1988
"353","ABforMELTT",3529,1988-08-30,8.089116411,-76.7291584376,NA,3,1,0,0,0,0,5837,1988
"354","APforMELTT",45,1988-08-30,2.939755223,-75.58611594,"CR003039",0,0,0,1,0,0,41676,1988
"355","ABforMELTT",3530,1988-09-01,3.9367451382,-74.600295547,NA,1,1,0,0,0,0,73873,1988
"356","ABforMELTT",3531,1988-09-01,1.1945830321,-75.7065835254,NA,2,1,0,0,0,0,18860,1988
"357","ABforMELTT",3532,1988-09-02,3.3769771286,-74.8028131807,NA,1,1,0,0,0,0,41206,1988
"358","ABforMELTT",3533,1988-09-02,2.5224475968,-75.3153728821,NA,1,1,0,0,0,0,41020,1988
"359","ABforMELTT",3534,1988-09-02,8.089116411,-76.7291584376,NA,2,1,0,0,0,0,5837,1988
"360","ABforMELTT",2942,1988-09-05,6.042983285,-74.993641001,"CR119041",0,1,0,0,0,0,5660,1988
"361","ABforMELTT",3535,1988-09-05,3.5390360027,-74.8968447533,NA,0,1,0,0,0,0,73236,1988
"362","ABforMELTT",3536,1988-09-06,1.3351349549,-74.8471983686,NA,1,0,0,1,0,0,18150,1988
"363","ABforMELTT",3537,1988-09-06,8.089116411,-76.7291584376,NA,0,1,0,0,0,0,5837,1988
"364","ABforMELTT",3538,1988-09-06,2.1156702266,-76.980978593,NA,1,0,0,0,0,0,19532,1988
"365","ABforMELTT",3539,1988-09-07,4.1238614996,-73.6270920374,NA,1,1,0,0,0,0,50001,1988
"366","ABforMELTT",3540,1988-09-07,1.8052632275,-75.8885315631,NA,0,1,0,0,0,0,41006,1988
"367","ABforMELTT",3541,1988-09-08,4.6501730303,-74.1073590032,NA,0,0,0,1,0,0,11001,1988
"368","ABforMELTT",3542,1988-09-08,7.7551163455,-76.6532103356,NA,3,1,0,0,0,0,5147,1988
"369","ABforMELTT",3543,1988-09-08,8.089116411,-76.7291584376,NA,2,1,0,0,0,0,5837,1988
"370","APforMELTT",46,1988-09-08,11.14222657,-74.11788685,"CR003040",5,0,0,1,0,0,47001,1988
"371","ABforMELTT",3544,1988-09-09,10.24738355,-74.26175733,NA,3,1,0,0,0,0,47000,1988
"372","ABforMELTT",3545,1988-09-09,3.6573084845,-76.6888710079,NA,2,0,0,1,0,0,76233,1988
"373","ABforMELTT",3546,1988-09-10,6.1868641868,-67.4869969956,NA,5,1,0,0,0,0,99001,1988
"374","ABforMELTT",3547,1988-09-10,7.0269814147,-71.426751178,NA,3,0,1,0,0,0,81065,1988
"375","ABforMELTT",3548,1988-09-10,10.24738355,-74.26175733,NA,5,1,0,0,0,0,47000,1988
"376","ABforMELTT",3549,1988-09-10,8.089116411,-76.7291584376,NA,5,1,0,0,0,0,5837,1988
"377","ABforMELTT",3550,1988-09-11,7.76082642,-73.394225336,NA,1,1,0,0,0,0,20710,1988
"378","ABforMELTT",3551,1988-09-11,7.9968979535,-76.6322473006,NA,0,0,0,1,0,0,5837,1988
"379","ABforMELTT",3552,1988-09-12,6.1868641868,-67.4869969956,NA,0,0,1,0,0,0,99001,1988
"380","ABforMELTT",3553,1988-09-12,7.4885830746,-74.8670747123,NA,7,0,0,1,0,0,5895,1988
"381","ABforMELTT",3554,1988-09-13,6.3206818675,-73.9525821232,NA,1,1,0,0,0,0,68190,1988
"382","ABforMELTT",3555,1988-09-14,5.2006453765,-75.8682185239,NA,6,1,0,0,0,0,66088,1988
"383","ABforMELTT",3556,1988-09-14,5.2006453765,-75.8682185239,NA,1,1,0,0,0,0,66088,1988
"384","ABforMELTT",3557,1988-09-14,5.0626642359,-75.8706098599,NA,5,1,0,0,0,0,17877,1988
"385","ABforMELTT",3558,1988-09-18,1.0027304127,-74.7075175687,NA,0,0,0,1,0,0,18150,1988
"386","ABforMELTT",9,1988-09-19,1.6179229304,-75.6085604324,"CR000040",2,0,0,1,0,0,18001,1988
"387","ABforMELTT",237,1988-09-19,1.4876233688,-75.724581403,"CR003041",2,0,0,1,0,0,18479,1988
"388","ABforMELTT",3559,1988-09-19,5.8502732321,-76.021509205,NA,0,0,0,1,0,0,5101,1988
"389","ABforMELTT",3560,1988-09-19,2.4825033906,-76.5740646841,NA,5,0,0,1,0,0,19001,1988
"390","ABforMELTT",3561,1988-09-21,8.9560332056,-73.6258166827,NA,2,1,0,0,0,0,20517,1988
"391","ABforMELTT",3562,1988-09-21,8.089116411,-76.7291584376,NA,0,0,0,1,0,0,5837,1988
"392","ABforMELTT",3563,1988-09-21,8.4261359835,-76.7845744975,NA,3,1,0,0,0,0,5490,1988
"393","ABforMELTT",3564,1988-09-22,7.8834174058,-76.6259606537,NA,3,1,0,0,0,0,5045,1988
"394","ABforMELTT",3565,1988-09-22,8.089116411,-76.7291584376,NA,3,1,0,0,0,0,5837,1988
"395","ABforMELTT",3566,1988-09-24,7.76082642,-73.394225336,NA,1,1,0,0,0,0,20710,1988
"396","ABforMELTT",3567,1988-09-25,8.4703689333,-73.3372084478,NA,1,1,0,0,0,0,54206,1988
"397","ABforMELTT",3568,1988-09-25,1.4157864456,-75.8724739494,NA,2,1,0,0,0,0,18094,1988
"398","ABforMELTT",3569,1988-09-26,8.0817841412,-73.2217343999,NA,4,1,0,0,0,0,54003,1988
"399","ABforMELTT",3570,1988-09-26,7.0796396792,-74.7015910715,NA,0,0,0,1,0,0,5736,1988
"400","ABforMELTT",3571,1988-09-26,7.8834174058,-76.6259606537,NA,0,0,0,0,0,0,5045,1988
"401","ABforMELTT",3572,1988-09-27,6.7734463196,-74.7987269491,NA,3,0,0,1,0,0,5858,1988
"402","ABforMELTT",3573,1988-09-28,5.8779626654,-73.6781341024,NA,0,0,0,1,0,0,68572,1988
"403","ABforMELTT",3574,1988-09-28,3.7510132345,-74.9274555686,NA,0,0,0,1,0,0,73563,1988
"404","ABforMELTT",3575,1988-09-28,6.246715564,-75.581713332,NA,0,0,0,0,0,0,5001,1988
"405","ABforMELTT",822,1988-09-30,6.8803829351,-73.4110239344,"CR014041",0,0,0,0,0,0,68689,1988
"406","ABforMELTT",3576,1988-10-01,7.0796396792,-74.7015910715,NA,2,0,1,0,0,0,5736,1988
"407","ABforMELTT",3577,1988-10-02,7.0796396792,-74.7015910715,NA,6,1,0,0,0,0,5736,1988
"408","ABforMELTT",3578,1988-10-02,1.3351349549,-74.8471983686,NA,12,0,0,1,0,0,18150,1988
"409","ABforMELTT",3579,1988-10-02,1.4496291357,-75.0433599151,NA,10,0,0,1,0,0,18256,1988
"410","ABforMELTT",3580,1988-10-03,7.064963864,-73.8499569753,NA,1,1,0,0,0,0,68081,1988
"411","ABforMELTT",3581,1988-10-03,7.0796396792,-74.7015910715,NA,3,0,0,1,0,0,5736,1988
"412","ABforMELTT",3582,1988-10-03,6.850090299,-75.6833516268,NA,3,0,0,1,0,0,5658,1988
"413","ABforMELTT",3583,1988-10-04,7.4767206715,-73.924168553,NA,0,0,0,0,0,0,13670,1988
"414","ABforMELTT",10,1988-10-05,1.1522961181,-76.650271415,"CR000041",1,0,0,1,0,0,86001,1988
"415","ABforMELTT",238,1988-10-05,7.4767206715,-73.924168553,"CR003042",9,1,0,0,0,0,13670,1988
"416","ABforMELTT",239,1988-10-05,7.3490661438,-73.8993340229,"CR003043",4,1,0,0,0,0,68575,1988
"417","ABforMELTT",3584,1988-10-05,7.064963864,-73.8499569753,NA,3,0,0,1,0,0,68081,1988
"418","ABforMELTT",3585,1988-10-05,7.3783156005,-73.9146502355,NA,1,0,0,1,0,0,13160,1988
"419","APforMELTT",47,1988-10-05,7.476720671,-73.92416855,"CR003042",0,0,0,1,0,0,13670,1988
"420","ABforMELTT",3586,1988-10-06,6.8442435816,-72.692345347,NA,10,1,0,0,0,0,68162,1988
"421","ABforMELTT",3587,1988-10-08,5.7893044854,-75.4287380971,NA,1,1,0,0,0,0,5002,1988
"422","ABforMELTT",3588,1988-10-08,5.105739367,-75.9419306936,NA,4,1,0,0,0,0,66045,1988
"423","ABforMELTT",3589,1988-10-09,2.5224475968,-75.3153728821,NA,3,0,0,1,0,0,41020,1988
"424","ABforMELTT",3590,1988-10-09,5.2006453765,-75.8682185239,NA,4,1,0,0,0,0,66088,1988
"425","ABforMELTT",3591,1988-10-09,1.4157864456,-75.8724739494,NA,3,1,0,0,0,0,18094,1988
"426","ABforMELTT",3592,1988-10-10,8.6395488525,-72.7359186314,NA,0,0,0,0,0,0,54810,1988
"427","ABforMELTT",3593,1988-10-10,8.2474537916,-73.3558144029,NA,1,0,0,0,0,0,54498,1988
"428","ABforMELTT",3594,1988-10-10,6.1785093258,-73.5895900302,NA,0,0,0,1,0,0,68397,1988
"429","ABforMELTT",3595,1988-10-11,5.153638261,-75.0356271476,NA,0,0,0,1,0,0,73283,1988
"430","ABforMELTT",3596,1988-10-11,3.4144143046,-76.5215651508,NA,1,0,1,0,0,0,76001,1988
"431","ABforMELTT",3597,1988-10-12,3.1976614695,-75.6439614722,NA,0,0,0,1,0,0,73555,1988
"432","ABforMELTT",3598,1988-10-12,2.2531340673,-76.6132981543,NA,1,1,0,0,0,0,19760,1988
"433","ABforMELTT",3599,1988-10-13,5.7447471798,-75.97554408,NA,0,1,0,0,0,0,5091,1988
"434","ABforMELTT",3600,1988-10-15,6.1262445812,-73.5093873452,NA,2,1,0,0,0,0,68673,1988
"435","ABforMELTT",3601,1988-10-15,4.6501730303,-74.1073590032,NA,1,0,1,0,0,0,11001,1988
"436","ABforMELTT",3602,1988-10-15,6.643326001,-75.4607450191,NA,1,0,1,0,0,0,5686,1988
"437","ABforMELTT",3603,1988-10-16,6.8803829351,-73.4110239344,NA,0,0,0,1,0,0,68689,1988
"438","ABforMELTT",3604,1988-10-17,6.042983285,-74.993641001,NA,1,1,0,0,0,0,5660,1988
"439","ABforMELTT",3605,1988-10-17,6.246715564,-75.581713332,NA,1,0,0,0,0,0,5001,1988
"440","ABforMELTT",3137,1988-10-18,6.246715564,-75.581713332,"CR2017577034",1,1,0,0,0,0,5001,1988
"441","ABforMELTT",3606,1988-10-18,7.0000928753,-72.1106877551,NA,1,1,0,0,0,0,15223,1988
"442","ABforMELTT",3607,1988-10-18,3.7940894646,-73.8392134871,NA,1,0,0,1,0,0,50223,1988
"443","ABforMELTT",3608,1988-10-18,6.246715564,-75.581713332,NA,1,0,0,0,0,0,5001,1988
"444","ABforMELTT",3609,1988-10-20,6.4434711367,-73.3373676728,NA,1,1,0,0,0,0,68745,1988
"445","ABforMELTT",3610,1988-10-20,6.246715564,-75.581713332,NA,1,0,0,0,0,0,5001,1988
"446","ABforMELTT",3611,1988-10-21,6.9538595698,-71.8723334257,NA,5,1,0,0,0,0,81736,1988
"447","ABforMELTT",3612,1988-10-21,4.0852612385,-76.1976996795,NA,3,1,0,0,0,0,76834,1988
"448","ABforMELTT",3613,1988-10-22,3.2697324386,-73.3737434266,NA,2,1,0,0,0,0,50577,1988
"449","ABforMELTT",3614,1988-10-22,6.8803829351,-73.4110239344,NA,1,1,0,0,0,0,68689,1988
"450","ABforMELTT",3615,1988-10-23,8.1703786843,-76.0596965873,NA,2,1,0,0,0,0,23807,1988
"451","ABforMELTT",3616,1988-10-23,8.089116411,-76.7291584376,NA,1,0,0,1,0,0,5837,1988
"452","ABforMELTT",3617,1988-10-23,8.089116411,-76.7291584376,NA,5,0,1,0,0,0,5837,1988
"453","ABforMELTT",3618,1988-10-23,8.4261359835,-76.7845744975,NA,7,0,1,0,0,0,5490,1988
"454","ABforMELTT",3619,1988-10-24,7.0796396792,-74.7015910715,NA,0,0,1,0,0,0,5736,1988
"455","ABforMELTT",3620,1988-10-24,1.7121244857,-76.0254883147,NA,3,1,0,0,0,0,41006,1988
"456","ABforMELTT",3621,1988-10-24,1.7234441812,-76.1331223473,NA,4,0,0,2,0,0,41530,1988
"457","ABforMELTT",3622,1988-10-24,5.8997513608,-76.1422298644,NA,10,1,0,0,0,0,27245,1988
"458","ABforMELTT",3623,1988-10-25,1.8052632275,-75.8885315631,NA,0,1,0,0,0,0,41006,1988
"459","ABforMELTT",3624,1988-10-25,7.0210179175,-75.9103455573,NA,18,0,0,1,0,0,5543,1988
"460","ABforMELTT",3625,1988-10-25,6.8984941111,-76.1734091601,NA,4,0,0,1,0,0,5842,1988
"461","ABforMELTT",3626,1988-10-26,5.4236809131,-75.7020697129,NA,0,0,0,0,0,0,17614,1988
"462","ABforMELTT",3627,1988-10-27,7.064963864,-73.8499569753,NA,2,1,0,0,0,0,68081,1988
"463","ABforMELTT",3628,1988-10-27,6.246715564,-75.581713332,NA,0,0,0,0,0,0,5001,1988
"464","ABforMELTT",3629,1988-10-27,7.8834174058,-76.6259606537,NA,0,1,0,0,0,0,5045,1988
"465","ABforMELTT",3630,1988-10-27,8.4261359835,-76.7845744975,NA,0,0,0,1,0,0,5490,1988
"466","ABforMELTT",3631,1988-10-29,6.5945924336,-75.0133505772,NA,2,0,0,1,0,0,5890,1988
"467","ABforMELTT",3632,1988-10-29,6.246715564,-75.581713332,NA,1,0,0,0,0,0,5001,1988
"468","ABforMELTT",3633,1988-10-30,11.0066568813,-74.2412861592,NA,3,1,0,0,0,0,47189,1988
"469","ABforMELTT",3634,1988-10-30,6.5945924336,-75.0133505772,NA,1,1,0,0,0,0,5890,1988
"470","ABforMELTT",3635,1988-10-31,3.2208538357,-76.3132908947,NA,2,1,0,0,0,0,19513,1988
"471","ABforMELTT",3636,1988-10-31,8.089116411,-76.7291584376,NA,0,0,0,1,0,0,5837,1988
"472","ABforMELTT",3637,1988-11-01,8.4703689333,-73.3372084478,NA,1,1,0,0,0,0,54206,1988
"473","ABforMELTT",3638,1988-11-01,3.5638340194,-73.7940127553,NA,11,0,1,0,0,0,50251,1988
"474","ABforMELTT",3639,1988-11-01,5.8595498478,-73.9656258658,NA,0,0,1,0,0,0,68377,1988
"475","ABforMELTT",3640,1988-11-02,5.8595498478,-73.9656258658,NA,2,1,0,0,0,0,68377,1988
"476","ABforMELTT",1228,1988-11-03,7.1133560811,-73.2195514422,"CR018676",1,0,0,1,0,0,68406,1988
"477","ABforMELTT",3641,1988-11-03,6.4434711367,-73.3373676728,NA,1,1,0,0,0,0,68745,1988
"478","ABforMELTT",3642,1988-11-03,9.2018105922,-73.5409865164,NA,0,0,0,1,0,0,20228,1988
"479","ABforMELTT",3643,1988-11-03,7.8834174058,-76.6259606537,NA,0,1,0,0,0,0,5045,1988
"480","ABforMELTT",3644,1988-11-03,7.8834174058,-76.6259606537,NA,0,0,0,1,0,0,5045,1988
"481","ABforMELTT",3645,1988-11-04,7.0269814147,-71.426751178,NA,3,1,0,0,0,0,81065,1988
"482","ABforMELTT",3646,1988-11-04,8.3103369584,-73.599028585,NA,1,0,0,1,0,0,20011,1988
"483","ABforMELTT",3647,1988-11-04,8.9560332056,-73.6258166827,NA,0,0,0,1,0,0,20517,1988
"484","ABforMELTT",3648,1988-11-05,3.5638340194,-73.7940127553,NA,0,1,0,0,0,0,50251,1988
"485","ABforMELTT",3649,1988-11-05,1.8374164035,-76.9663120354,NA,1,1,0,0,0,0,19100,1988
"486","ABforMELTT",3650,1988-11-06,2.9397436759,-73.2065133275,NA,1,1,0,0,0,0,50590,1988
"487","ABforMELTT",3651,1988-11-06,6.3340688364,-75.554665073,NA,1,1,0,0,0,0,5088,1988
"488","ABforMELTT",3652,1988-11-07,1.9089350729,-75.1574887391,NA,1,1,0,0,0,0,18592,1988
"489","ABforMELTT",3653,1988-11-08,6.9538595698,-71.8723334257,NA,1,1,0,0,0,0,81736,1988
"490","ABforMELTT",3654,1988-11-08,6.2187486149,-73.8110852764,NA,1,0,0,0,0,0,68385,1988
