"yy_hecho","muni_code_hecho","p_str","observed"
"2002","50689","EST",1
"2002","50689","GUE-FARC",1
"2002","50689",NA,2
"2002","50711","GUE-FARC",18
"2002","50711","PARA",1
"2002","50711",NA,26
"2002","5079","GUE-ELN",14
"2002","5079","PARA",1
"2002","5079",NA,4
"2002","5088","GUE-ELN",1
"2002","5088","PARA",2
"2002","5088",NA,1
"2002","5091","GUE-ELN",2
"2002","5091",NA,1
"2002","5093","GUE-ELN",1
"2002","5093","GUE-FARC",2
"2002","5093","PARA",3
"2002","5093",NA,4
"2002","5101","GUE-ELN",5
"2002","5101","PARA",1
"2002","5101",NA,3
"2002","5107","GUE-ELN",1
"2002","5107","PARA",1
"2002","5107",NA,2
"2002","5120","PARA",1
"2002","5120",NA,1
"2002","5125","GUE-FARC",2
"2002","5125","PARA",1
"2002","5125",NA,2
"2002","5129","EST",2
"2002","5129","GUE-ELN",12
"2002","5129","OTRO",11
"2002","5129",NA,1
"2002","5134","PARA",11
"2002","5134",NA,5
"2002","5138",NA,1
"2002","5142",NA,1
"2002","5145","PARA",1
"2002","5147","PARA",1
"2002","5147",NA,1
"2002","5148","GUE-FARC",1
"2002","5148","PARA",1
"2002","5148",NA,1
"2002","5150","GUE-FARC",4
"2002","5150","PARA",1
"2002","5150","multiple",1
"2002","5154",NA,1
"2002","5172","GUE-FARC",8
"2002","5172","PARA",1
"2002","5172",NA,1
"2002","5190","GUE-ELN",1
"2002","5190","PARA",1
"2002","5197","GUE-ELN",27
"2002","5197","PARA",11
"2002","5197","multiple",2
"2002","5197",NA,27
"2002","52001","GUE-ELN",3
"2002","52001","GUE-FARC",2
"2002","52001","PARA",3
"2002","52001",NA,7
"2002","52019","GUE-FARC",11
"2002","52019",NA,1
"2002","52036",NA,1
"2002","5206","GUE-ELN",1
"2002","5206","PARA",1
"2002","5206",NA,1
"2002","52079","PARA",1
"2002","52079",NA,7
"2002","5209","PARA",3
"2002","5209",NA,2
"2002","52110",NA,6
"2002","52203","GUE-FARC",16
"2002","52203","PARA",10
"2002","52203",NA,1
"2002","52210","PARA",1
"2002","52215",NA,1
"2002","52224","GUE-FARC",2
"2002","52224",NA,1
"2002","52227",NA,2
"2002","52233","GUE-ELN",1
"2002","52233","PARA",1
"2002","52233",NA,1
"2002","52240",NA,1
"2002","52250",NA,2
"2002","52256",NA,4
"2002","52258","GUE-FARC",11
"2002","52258","OTRO",1
"2002","52258","PARA",1
"2002","52258",NA,188
"2002","52287","GUE-FARC",7
"2002","52287",NA,4
"2002","5234","GUE-FARC",3
"2002","5234","PARA",1
"2002","5234",NA,8
"2002","52356","GUE-FARC",3
"2002","52356","PARA",3
"2002","52356",NA,1
"2002","5237","GUE-FARC",1
"2002","5237",NA,1
"2002","52378","GUE-FARC",38
"2002","52378",NA,5
"2002","52385",NA,1
"2002","52390","GUE-FARC",1
"2002","52390",NA,1
"2002","52399","PARA",1
"2002","52399",NA,3
"2002","52405","GUE-FARC",1
"2002","52405",NA,3
"2002","52411",NA,1
"2002","52418","GUE-ELN",1
"2002","52418","OTRO",1
"2002","52418",NA,7
"2002","52427","GUE-FARC",1
"2002","52427",NA,2
"2002","52435",NA,1
"2002","52473",NA,1
"2002","52480","GUE-ELN",1
"2002","52480",NA,1
"2002","52490",NA,1
"2002","5250","PARA",1
"2002","52540","PARA",8
"2002","52540",NA,25
"2002","52573","GUE-FARC",1
"2002","52573",NA,1
"2002","52585",NA,1
"2002","52612","GUE-FARC",1
"2002","52612",NA,3
"2002","52621",NA,1
"2002","5266","GUE-FARC",1
"2002","5266",NA,2
"2002","52678","multiple",6
"2002","52678",NA,1
"2002","52683",NA,1
"2002","52685","PARA",1
"2002","52685",NA,6
"2002","52693","GUE-ELN",1
"2002","52693","PARA",1
"2002","52693",NA,1
"2002","52694","GUE-FARC",1
"2002","52694",NA,4
"2002","52696","GUE-FARC",2
"2002","52696","PARA",1
"2002","52696",NA,1
"2002","52788",NA,1
"2002","5282","GUE-ELN",4
"2002","5282","multiple",1
"2002","5282",NA,1
"2002","52835","GUE-FARC",2
"2002","52835","PARA",3
"2002","52835",NA,1
"2002","52838","PARA",1
"2002","52838",NA,1
"2002","5284","GUE-FARC",1
"2002","5284","PARA",1
"2002","5284",NA,25
"2002","5308",NA,1
"2002","5310",NA,1
"2002","5313","EST",1
"2002","5313","GUE-ELN",1
"2002","5313","GUE-FARC",2
"2002","5313","PARA",7
"2002","5313","multiple",2
"2002","5313",NA,7
"2002","5315","GUE-ELN",1
"2002","5315",NA,1
"2002","5318",NA,1
"2002","5321",NA,1
"2002","5360","PARA",1
"2002","5361","GUE-FARC",3
"2002","5361","PARA",3
"2002","5361","multiple",1
"2002","5361",NA,1
"2002","5364","GUE-FARC",1
"2002","5364","PARA",1
"2002","5364","multiple",1
"2002","5364",NA,1
"2002","5368",NA,1
"2002","5376","GUE-ELN",13
"2002","5376","PARA",1
"2002","5376","multiple",1
"2002","5376",NA,1
"2002","5380","GUE-FARC",2
"2002","5400","GUE-ELN",40
"2002","5400","GUE-FARC",7
"2002","5400","PARA",2
"2002","5400","multiple",1
"2002","5400",NA,3
"2002","54001","GUE-FARC",1
"2002","54001","PARA",7
"2002","54001","multiple",2
"2002","54001",NA,1
"2002","54003","GUE-OTRO",1
"2002","54003","PARA",1
"2002","54003",NA,1
"2002","54051",NA,1
"2002","54109","GUE-ELN",1
"2002","54109","PARA",1
"2002","5411","PARA",1
"2002","54125","PARA",1
"2002","54128","PARA",1
"2002","54172","PARA",1
"2002","54174","PARA",1
"2002","54206","GUE-ELN",2
"2002","54206","PARA",4
"2002","54206",NA,1
"2002","54223","PARA",1
"2002","54239","PARA",1
"2002","54245","GUE-ELN",5
"2002","54245","OTRO",1
"2002","54245","PARA",11
"2002","54245",NA,11
"2002","5425","GUE-FARC",3
"2002","5425","PARA",5
"2002","5425",NA,1
"2002","54250","GUE-OTRO",2
"2002","54250","PARA",2
"2002","54250",NA,1
"2002","54261","PARA",1
"2002","54261",NA,2
"2002","54344","PARA",1
"2002","54344","multiple",1
"2002","54344",NA,2
"2002","54347","PARA",1
"2002","54385","PARA",1
"2002","54398","GUE-ELN",2
"2002","54398","GUE-OTRO",1
"2002","54398","PARA",1
"2002","5440","PARA",1
"2002","5440",NA,1
"2002","54405","PARA",1
"2002","54418","PARA",1
"2002","54498","GUE-ELN",4
"2002","54498","GUE-OTRO",4
"2002","54498","PARA",12
"2002","54498",NA,5
"2002","54518","PARA",1
"2002","54660","GUE-ELN",1
"2002","5467","PARA",1
"2002","5467",NA,1
"2002","54670","GUE-OTRO",2
"2002","54670","OTRO",1
"2002","54670","PARA",21
"2002","54670",NA,6
"2002","54673","PARA",1
"2002","54680","GUE-ELN",1
"2002","54680","PARA",1
"2002","54720","PARA",1
"2002","5480","GUE-FARC",4
"2002","5480",NA,1
"2002","54800","PARA",26
"2002","54800",NA,13
"2002","54810","GUE-ELN",1
"2002","54810","GUE-FARC",4
"2002","54810","PARA",5
"2002","54810","multiple",1
"2002","54810",NA,4
"2002","54820","PARA",1
"2002","5483","GUE-FARC",1
"2002","5483","PARA",1
"2002","5483",NA,8
"2002","54871","GUE-ELN",1
"2002","54874","PARA",1
"2002","5490","PARA",1
"2002","5495",NA,1
"2002","5501","PARA",1
"2002","5501",NA,1
"2002","5541","GUE-ELN",1
"2002","5541",NA,1
"2002","5543","PARA",1
"2002","5543",NA,1
"2002","5576","PARA",1
"2002","5579","PARA",1
"2002","5579",NA,1
"2002","5591","GUE-ELN",1
"2002","5591","PARA",2
"2002","5591",NA,1
"2002","5604","GUE-ELN",2
"2002","5604","PARA",1
"2002","5604",NA,4
"2002","5607","PARA",1
"2002","5607",NA,1
"2002","5615","GUE-ELN",8
"2002","5615","PARA",2
"2002","5615","multiple",1
"2002","5615",NA,2
"2002","5628",NA,1
"2002","5631","PARA",2
"2002","5631",NA,3
"2002","5642","GUE-FARC",2
"2002","5642",NA,1
"2002","5647","PARA",1
"2002","5647",NA,1
"2002","5649","GUE-FARC",3
"2002","5649","PARA",2
"2002","5649","multiple",1
"2002","5649",NA,5
"2002","5652","GUE-ELN",22
"2002","5652","GUE-FARC",11
"2002","5652","PARA",7
"2002","5652","multiple",1
"2002","5652",NA,42
"2002","5656","PARA",1
"2002","5658","GUE-FARC",1
"2002","5659","GUE-FARC",1
"2002","5660","GUE-ELN",59
"2002","5660","GUE-FARC",4
"2002","5660","PARA",7
"2002","5660","multiple",5
"2002","5660",NA,13
"2002","5664","PARA",1
"2002","5664",NA,1
"2002","5665",NA,1
"2002","5667","PARA",2
"2002","5667",NA,1
"2002","5670","PARA",1
"2002","5670",NA,1
"2002","5674","PARA",2
"2002","5674",NA,1
"2002","5679","GUE-ELN",1
"2002","5679","PARA",3
"2002","5679",NA,1
"2002","5686","GUE-FARC",6
"2002","5686",NA,1
"2002","5690","GUE-ELN",7
"2002","5690",NA,1
"2002","5697","GUE-ELN",3
"2002","5697","PARA",3
"2002","5697","multiple",1
"2002","5697",NA,2
"2002","5736","GUE-FARC",1
"2002","5736","PARA",1
"2002","5736",NA,1
"2002","5756","GUE-ELN",2
"2002","5756","GUE-FARC",16
"2002","5756","PARA",13
"2002","5756",NA,44
"2002","5761","PARA",1
"2002","5761",NA,1
"2002","5789",NA,1
"2002","5790","PARA",3
"2002","5790",NA,1
"2002","5809",NA,1
"2002","5819",NA,1
"2002","5837","PARA",1
"2002","5837",NA,1
"2002","5847","GUE-FARC",2
"2002","5847","PARA",1
"2002","5847",NA,2
"2002","5854","GUE-ELN",6
"2002","5854","GUE-FARC",2
"2002","5854","PARA",4
"2002","5854","multiple",1
"2002","5854",NA,6
"2002","5858","PARA",1
"2002","5858",NA,1
"2002","5861","PARA",1
"2002","5873","GUE-FARC",1
"2002","5873","multiple",1
"2002","5873",NA,1
"2002","5885","PARA",1
"2002","5885",NA,1
"2002","5887","GUE-ELN",6
"2002","5887","GUE-FARC",8
"2002","5887","PARA",1
"2002","5887","multiple",2
"2002","5887",NA,8
"2002","5890","GUE-ELN",3
"2002","5890","GUE-FARC",2
"2002","5890","PARA",2
"2002","5890",NA,3
"2002","5893",NA,1
"2002","5895","GUE-ELN",2
"2002","5895","PARA",1
"2002","5895",NA,1
"2002","63001",NA,1
"2002","63130","GUE-FARC",1
"2002","63212",NA,1
"2002","63690","GUE-ELN",5
"2002","66001","PARA",2
"2002","66001","multiple",3
"2002","66001",NA,1
"2002","66045","GUE-FARC",2
"2002","66088","GUE-FARC",2
"2002","66170","OTRO",1
"2002","66170",NA,1
"2002","66318","GUE-FARC",5
"2002","66318","multiple",5
"2002","66318",NA,4
"2002","66456","GUE-ELN",1
"2002","66456","GUE-FARC",6
"2002","66572","GUE-FARC",6
"2002","66572","GUE-OTRO",2
"2002","66594","GUE-ELN",6
"2002","66594","GUE-FARC",1
"2002","66594","GUE-OTRO",6
"2002","66594","PARA",1
"2002","66594",NA,2
"2002","68001","GUE-ELN",3
"2002","68001","GUE-FARC",2
"2002","68001","GUE-OTRO",2
"2002","68001","OTRO",1
"2002","68001","PARA",6
"2002","68001",NA,5
"2002","68077","GUE-FARC",7
"2002","68077","PARA",1
"2002","68077",NA,3
"2002","68079","GUE-ELN",1
"2002","68079","PARA",1
"2002","68081","GUE-FARC",1
"2002","68081","OTRO",1
"2002","68081","PARA",9
"2002","68081","multiple",1
"2002","68081",NA,6
"2002","68101","GUE-ELN",1
"2002","68101","PARA",1
"2002","68101",NA,1
"2002","68132",NA,1
"2002","68147","PARA",2
"2002","68160","GUE-ELN",4
"2002","68160","PARA",1
"2002","68167","PARA",16
"2002","68167","multiple",1
"2002","68167",NA,1
"2002","68169","PARA",1
"2002","68176","GUE-FARC",1
"2002","68190","PARA",2
"2002","68207","PARA",1
"2002","68217","PARA",5
"2002","68229",NA,1
"2002","68255","GUE-ELN",13
"2002","68255","PARA",1
"2002","68255",NA,1
"2002","68266","GUE-OTRO",1
"2002","68276","PARA",2
"2002","68276",NA,1
"2002","68296","PARA",1
"2002","68307","OTRO",1
"2002","68307","PARA",1
"2002","68318","PARA",1
"2002","68368","GUE-FARC",1
"2002","68368","PARA",1
"2002","68377","PARA",1
"2002","68385","GUE-OTRO",1
"2002","68385","PARA",2
"2002","68385",NA,1
"2002","68406","GUE-ELN",1
"2002","68406","PARA",1
"2002","68406",NA,1
"2002","68432","GUE-FARC",1
"2002","68444","GUE-ELN",2
"2002","68444","GUE-OTRO",5
"2002","68444","PARA",1
"2002","68444",NA,2
"2002","68547","GUE-FARC",1
"2002","68547","PARA",1
"2002","68572","GUE-FARC",2
"2002","68572","PARA",1
"2002","68575","PARA",1
"2002","68575",NA,1
"2002","68615","GUE-ELN",5
"2002","68615","GUE-FARC",2
"2002","68615","GUE-OTRO",5
"2002","68615","PARA",1
"2002","68615",NA,1
"2002","68655","GUE-ELN",2
"2002","68655","PARA",1
"2002","68655","multiple",1
"2002","68655",NA,5
"2002","68679","PARA",2
"2002","68689","PARA",1
"2002","68689",NA,1
"2002","68745","GUE-ELN",1
"2002","68745","PARA",3
"2002","68745","multiple",1
"2002","68745",NA,1
"2002","68755","PARA",1
"2002","68770","PARA",1
"2002","68773","GUE-FARC",2
"2002","68773","PARA",1
"2002","68780","GUE-ELN",1
"2002","68780","GUE-FARC",1
"2002","68780","GUE-OTRO",1
"2002","68780","PARA",1
"2002","68780","multiple",1
"2002","68780",NA,1
"2002","68820","GUE-OTRO",2
"2002","68861","GUE-FARC",1
"2002","68861","PARA",1
"2002","68867","PARA",1
"2002","68895","GUE-ELN",1
"2002","70001","GUE-FARC",2
"2002","70001","OTRO",1
"2002","70001",NA,5
"2002","70110","GUE-ELN",1
"2002","70124","GUE-FARC",3
"2002","70124",NA,1
"2002","70204","GUE-ELN",5
"2002","70204","GUE-FARC",6
"2002","70204","PARA",3
"2002","70204","multiple",3
"2002","70230","GUE-FARC",1
"2002","70230",NA,1
"2002","70265","GUE-ELN",1
"2002","70265","GUE-FARC",3
"2002","70265",NA,3
"2002","70400","GUE-FARC",4
"2002","70400",NA,1
"2002","70418","GUE-FARC",4
"2002","70418","OTRO",1
"2002","70418",NA,2
"2002","70473","GUE-FARC",1
"2002","70473","PARA",1
"2002","70473",NA,1
"2002","70508","EST",5
"2002","70508","GUE-ELN",1
"2002","70508","GUE-FARC",13
"2002","70508","PARA",2
"2002","70523","GUE-FARC",2
"2002","70702","GUE-ELN",2
"2002","70713","GUE-ELN",1
"2002","70713","GUE-FARC",1
"2002","70713","PARA",9
"2002","70713","multiple",1
"2002","70713",NA,2
"2002","70717","GUE-FARC",4
"2002","70717","PARA",1
"2002","70717","multiple",1
"2002","70717",NA,1
"2002","70742","GUE-FARC",2
"2002","70771","GUE-ELN",1
"2002","70771","GUE-FARC",4
"2002","70771","multiple",1
"2002","70771",NA,2
"2002","70823","GUE-ELN",3
"2002","70823","GUE-FARC",1
"2002","70823","multiple",4
"2002","70823",NA,1
"2002","73001","GUE-ELN",2
"2002","73001","GUE-FARC",19
"2002","73001","OTRO",1
"2002","73001","PARA",3
"2002","73001",NA,5
"2002","73024","GUE-FARC",1
"2002","73024",NA,1
"2002","73026","GUE-FARC",3
"2002","73026",NA,1
"2002","73043","GUE-ELN",1
"2002","73043","GUE-FARC",1
"2002","73043",NA,1
"2002","73055","GUE-ELN",3
"2002","73055","GUE-FARC",1
"2002","73055","PARA",1
"2002","73055",NA,1
"2002","73067","GUE-FARC",1
"2002","73067",NA,2
"2002","73124","GUE-FARC",9
"2002","73124",NA,1
"2002","73148","GUE-FARC",1
"2002","73152","GUE-FARC",1
"2002","73152","GUE-OTRO",1
"2002","73152",NA,1
"2002","73168","GUE-FARC",3
"2002","73168","PARA",2
"2002","73168",NA,1
"2002","73217","GUE-FARC",1
"2002","73217","PARA",1
"2002","73217",NA,1
"2002","73226","GUE-FARC",1
"2002","73226",NA,1
"2002","73236","GUE-FARC",1
"2002","73236","PARA",1
"2002","73236",NA,1
"2002","73268","GUE-FARC",5
"2002","73268",NA,1
"2002","73270","GUE-ELN",1
"2002","73270",NA,1
"2002","73283","GUE-ELN",1
"2002","73283","GUE-FARC",1
"2002","73283","PARA",1
"2002","73283",NA,1
"2002","73319","GUE-FARC",1
"2002","73319",NA,1
"2002","73347","GUE-ELN",1
"2002","73347","GUE-FARC",1
"2002","73347",NA,1
"2002","73349",NA,1
"2002","73352","GUE-FARC",1
"2002","73352",NA,1
"2002","73408","GUE-FARC",1
"2002","73408","PARA",1
"2002","73408",NA,1
"2002","73411","GUE-ELN",1
"2002","73411","GUE-FARC",1
"2002","73411",NA,1
"2002","73443","GUE-ELN",10
"2002","73443","GUE-FARC",1
"2002","73443","PARA",2
"2002","73443",NA,2
"2002","73449","GUE-FARC",1
"2002","73449","OTRO",1
"2002","73449",NA,1
"2002","73461","multiple",1
"2002","73483","GUE-FARC",2
"2002","73504","GUE-FARC",4
"2002","73504","multiple",1
"2002","73504",NA,1
"2002","73520","GUE-ELN",1
"2002","73520",NA,1
"2002","73547","GUE-FARC",1
"2002","73547",NA,1
"2002","73555","GUE-FARC",1
"2002","73555",NA,1
"2002","73563","GUE-FARC",1
"2002","73585","GUE-FARC",1
"2002","73585",NA,1
"2002","73616","GUE-FARC",2
"2002","73616",NA,1
"2002","73622","GUE-FARC",2
"2002","73622",NA,1
"2002","73624","GUE-FARC",2
"2002","73624",NA,1
"2002","73671","GUE-FARC",1
"2002","73675","GUE-FARC",2
"2002","73675",NA,1
"2002","73678",NA,1
"2002","73686","multiple",1
"2002","73770","GUE-FARC",1
"2002","73854","GUE-FARC",1
"2002","73854",NA,1
"2002","73861","GUE-ELN",6
"2002","73861","GUE-FARC",3
"2002","73861","PARA",4
"2002","73861",NA,4
"2002","73870","GUE-FARC",1
"2002","73873","GUE-FARC",1
"2002","76001","GUE-ELN",3
"2002","76001","GUE-FARC",23
"2002","76001","OTRO",4
"2002","76001","PARA",3
"2002","76001",NA,14
"2002","76020",NA,1
"2002","76041","GUE-FARC",2
"2002","76041","OTRO",1
"2002","76041",NA,1
"2002","76109","GUE-FARC",5
"2002","76109",NA,2
"2002","76111","PARA",1
"2002","76111",NA,1
"2002","76113",NA,1
"2002","76122","GUE-FARC",1
"2002","76122",NA,1
"2002","76126","PARA",1
"2002","76126",NA,1
"2002","76147","GUE-ELN",1
"2002","76147","PARA",2
"2002","76147",NA,1
"2002","76233","GUE-FARC",16
"2002","76233","PARA",1
"2002","76233",NA,1
"2002","76243","GUE-OTRO",4
"2002","76246","GUE-FARC",5
"2002","76246",NA,1
"2002","76248","GUE-FARC",2
"2002","76248",NA,1
"2002","76250",NA,1
"2002","76275","GUE-FARC",4
"2002","76275","PARA",3
"2002","76275",NA,5
"2002","76306",NA,1
"2002","76318",NA,1
"2002","76364","GUE-ELN",3
"2002","76364","GUE-FARC",2
"2002","76364","OTRO",1
"2002","76364","PARA",2
"2002","76364",NA,2
"2002","76377","GUE-FARC",1
"2002","76520","GUE-FARC",3
"2002","76520","OTRO",1
"2002","76520",NA,1
"2002","76563","GUE-FARC",1
"2002","76563","PARA",1
"2002","76606",NA,1
"2002","76616",NA,1
"2002","76736","GUE-FARC",1
"2002","76828",NA,1
"2002","76834","GUE-FARC",1
"2002","76834","OTRO",2
"2002","76834","PARA",9
"2002","76834",NA,1
"2002","76890",NA,1
"2002","76892",NA,1
"2002","8001","GUE-FARC",1
"2002","8001","PARA",3
"2002","8001",NA,1
"2002","8078","OTRO",1
"2002","81001","GUE-ELN",3
"2002","81001","GUE-FARC",2
"2002","81001","OTRO",1
"2002","81001","PARA",1
"2002","81001","multiple",3
"2002","81001",NA,1
"2002","81065","EST",2
"2002","81065","GUE-ELN",1
"2002","81065","GUE-FARC",2
"2002","81065",NA,4
"2002","81220","GUE-ELN",1
"2002","81220","GUE-FARC",1
"2002","81220",NA,1
"2002","81300","GUE-ELN",2
"2002","81300","GUE-FARC",1
"2002","81591","GUE-FARC",2
"2002","81736","EST",1
"2002","81736","GUE-ELN",6
"2002","81736","GUE-FARC",8
"2002","81736","PARA",1
"2002","81736","multiple",1
"2002","81736",NA,2
"2002","81794","GUE-ELN",1
"2002","81794","GUE-FARC",13
"2002","81794","OTRO",1
"2002","81794","PARA",5
"2002","81794","multiple",2
"2002","81794",NA,8
"2002","85001","GUE-ELN",9
"2002","85001","GUE-FARC",2
"2002","85001","OTRO",1
"2002","85001","PARA",5
"2002","85001",NA,3
"2002","85010","GUE-ELN",4
"2002","85010","GUE-FARC",8
"2002","85010","OTRO",1
"2002","85010","PARA",11
"2002","85010","multiple",1
"2002","85010",NA,3
"2002","85015","GUE-FARC",6
"2002","85015","PARA",25
"2002","85015",NA,10
"2002","85125","GUE-FARC",5
"2002","85125","PARA",2
"2002","85125",NA,1
"2002","85139","OTRO",1
"2002","85139","PARA",7
"2002","85139",NA,3
"2002","85162","PARA",6
"2002","85162",NA,1
"2002","85225","GUE-ELN",13
"2002","85225","GUE-FARC",1
"2002","85225","OTRO",1
"2002","85225","PARA",1
"2002","85230","PARA",1
"2002","85250","GUE-FARC",14
"2002","85250","PARA",1
"2002","85263","PARA",2
"2002","85279","PARA",1
"2002","85279",NA,1
"2002","85300","PARA",2
"2002","85300",NA,3
"2002","85315","GUE-FARC",3
"2002","85325","PARA",1
"2002","85325",NA,1
"2002","85400","GUE-FARC",1
"2002","85400","PARA",1
"2002","85410","PARA",2
"2002","85410",NA,1
"2002","85430","PARA",2
"2002","85440","GUE-FARC",2
"2002","85440","PARA",4
"2002","86001","GUE-FARC",1
"2002","86001",NA,1
"2002","86219","GUE-FARC",4
"2002","86219",NA,1
"2002","86320","PARA",11
"2002","86320",NA,7
"2002","86568","EST",1
"2002","86568","GUE-FARC",4
"2002","86568","PARA",3
"2002","86568",NA,4
"2002","86569","PARA",1
"2002","86569",NA,1
"2002","86571","GUE-FARC",3
"2002","86571","PARA",1
"2002","86571",NA,4
"2002","86573","GUE-FARC",6
"2002","86573",NA,2
"2002","86749","PARA",1
"2002","86749",NA,1
"2002","86755",NA,1
"2002","86757","PARA",2
"2002","86757",NA,4
"2002","86865","GUE-FARC",5
"2002","86865","OTRO",1
"2002","86865","PARA",31
"2002","86865","multiple",1
"2002","86865",NA,16
"2002","86885","GUE-FARC",2
"2002","86885","PARA",1
"2002","86885",NA,1
"2002","8758","PARA",1
"2002","8832","GUE-ELN",1
"2002","8832","GUE-FARC",1
"2002","91405",NA,11
"2002","91669","GUE-FARC",1
"2002","94001",NA,4
"2002","95001","GUE-FARC",10
"2002","95001","PARA",3
"2002","95025","GUE-FARC",1
"2002","95025",NA,3
"2002","95200","GUE-FARC",1
"2002","99001","GUE-FARC",1
"2002","99524","GUE-FARC",1
"2002","99624","GUE-FARC",1
"2002","99773","GUE-FARC",8
"2002","99773","OTRO",1
"2002","99773",NA,5
"2002",NA,"GUE-ELN",2
"2002",NA,"GUE-FARC",8
"2003","11001","EST",1
"2003","11001","GUE-ELN",1
"2003","11001","GUE-FARC",53
"2003","11001","GUE-OTRO",1
"2003","11001","OTRO",6
"2003","11001","PARA",6
"2003","11001","multiple",1
"2003","11001",NA,14
"2003","13001","EST",1
"2003","13001","GUE-FARC",2
"2003","13001","OTRO",1
"2003","13001","PARA",31
"2003","13001","multiple",2
"2003","13001",NA,7
"2003","13006","GUE-ELN",1
"2003","13006","GUE-FARC",1
"2003","13006","PARA",1
"2003","13006",NA,1
"2003","13030",NA,1
"2003","13042","GUE-FARC",1
"2003","13042","PARA",1
"2003","13042",NA,1
"2003","13052","PARA",6
"2003","13074","PARA",1
"2003","13140","PARA",1
"2003","13160","GUE-FARC",2
"2003","13160","PARA",1
"2003","13212","PARA",1
"2003","13222","GUE-FARC",3
"2003","13222",NA,1
"2003","13244","EST",1
"2003","13244","GUE-ELN",5
"2003","13244","GUE-FARC",22
"2003","13244","PARA",14
"2003","13244","multiple",5
"2003","13244",NA,15
"2003","13248","PARA",1
"2003","13248",NA,1
"2003","13268",NA,1
"2003","13430","PARA",1
"2003","13430",NA,1
"2003","13433","PARA",1
"2003","13440","PARA",1
"2003","13442","GUE-ELN",2
"2003","13442","PARA",2
"2003","13442",NA,2
"2003","13458","GUE-FARC",1
"2003","13458","PARA",3
"2003","13458",NA,4
"2003","13468",NA,1
"2003","13473","GUE-ELN",1
"2003","13473","GUE-FARC",3
"2003","13473","PARA",1
"2003","13473",NA,3
"2003","13490","PARA",1
"2003","13549",NA,1
"2003","13600","GUE-OTRO",1
"2003","13600",NA,1
"2003","13654","GUE-ELN",3
"2003","13654","GUE-FARC",6
"2003","13654","PARA",8
"2003","13654","multiple",1
"2003","13654",NA,3
"2003","13655","OTRO",1
"2003","13655",NA,1
"2003","13657","GUE-ELN",8
"2003","13657","PARA",6
"2003","13657",NA,1
"2003","13667",NA,1
"2003","13670","PARA",1
"2003","13670",NA,3
"2003","13673","PARA",1
"2003","13683","GUE-ELN",4
"2003","13683","GUE-FARC",3
"2003","13683","PARA",2
"2003","13683",NA,4
"2003","13688","GUE-ELN",4
"2003","13688","GUE-FARC",3
"2003","13688","PARA",2
"2003","13688",NA,7
"2003","13744","GUE-FARC",1
"2003","13744","PARA",5
"2003","13744",NA,2
"2003","13810","GUE-ELN",2
"2003","13810","GUE-OTRO",1
"2003","13810","PARA",1
"2003","13810",NA,3
"2003","13836","GUE-FARC",1
"2003","13836","PARA",8
"2003","13836","multiple",1
"2003","13836",NA,1
"2003","13838","PARA",3
"2003","13838",NA,1
"2003","13873","GUE-FARC",1
"2003","13873","PARA",5
"2003","13873","multiple",1
"2003","13873",NA,1
"2003","13894","PARA",1
"2003","13894",NA,1
"2003","15001","OTRO",1
"2003","15001",NA,1
"2003","15047","GUE-FARC",5
"2003","15047","PARA",1
"2003","15047","multiple",1
"2003","15047",NA,4
"2003","15090",NA,1
"2003","15104","OTRO",1
"2003","15104",NA,1
"2003","15109",NA,1
"2003","15162",NA,1
"2003","15172","GUE-FARC",2
"2003","15176",NA,1
"2003","15180","GUE-FARC",2
"2003","15180","PARA",1
"2003","15180",NA,1
"2003","15183","GUE-FARC",8
"2003","15183",NA,2
"2003","15204",NA,1
"2003","15215",NA,1
"2003","15223",NA,1
"2003","15226",NA,1
"2003","15232","GUE-FARC",1
"2003","15236","PARA",1
"2003","15236",NA,1
"2003","15238","EST",1
"2003","15238","GUE-FARC",5
"2003","15238","PARA",2
"2003","15238",NA,1
"2003","15248",NA,1
"2003","15272","GUE-FARC",2
"2003","15272","PARA",1
"2003","15276",NA,1
"2003","15299","PARA",1
"2003","15322","GUE-FARC",2
"2003","15362",NA,1
"2003","15367","GUE-FARC",2
"2003","15377","GUE-FARC",1
"2003","15377","multiple",1
"2003","15377",NA,1
"2003","15407",NA,1
"2003","15425",NA,1
"2003","15442",NA,1
"2003","15455",NA,1
"2003","15476",NA,1
"2003","15491",NA,1
"2003","15511","GUE-FARC",1
"2003","15511",NA,1
"2003","15514","PARA",3
"2003","15514",NA,1
"2003","15516","GUE-FARC",1
"2003","15516",NA,1
"2003","15531",NA,1
"2003","15537",NA,1
"2003","15542","PARA",1
"2003","15550","GUE-ELN",1
"2003","15550","multiple",1
"2003","15572","GUE-FARC",1
"2003","15572","PARA",1
"2003","15572",NA,1
"2003","15599",NA,1
"2003","15600",NA,1
"2003","15646","GUE-FARC",2
"2003","15660","GUE-FARC",2
"2003","15660",NA,1
"2003","15667","OTRO",1
"2003","15667","PARA",1
"2003","15667",NA,1
"2003","15681",NA,1
"2003","15686",NA,1
"2003","15696",NA,1
"2003","15720",NA,1
"2003","15753",NA,1
"2003","15755","GUE-FARC",1
"2003","15755",NA,1
"2003","15757","GUE-FARC",3
"2003","15757",NA,1
"2003","15759","GUE-FARC",4
"2003","15759","PARA",5
"2003","15759",NA,1
"2003","15806","GUE-FARC",5
"2003","15806","PARA",1
