,muncode,year,ac_cafe,p_cafe,H_coca,pobl_tot,lpop,y_cap_regalias
34597,5670.0,1991.0,,,,,,0.0
34598,5670.0,1992.0,,,,,,0.0
34599,5674.0,1984.0,,,,,,0.0
34600,5674.0,1985.0,,,,,,0.0
34601,5674.0,1986.0,,,,,,0.0
34602,5674.0,1987.0,,,,,,0.0
34603,5674.0,1988.0,,,,,,0.0
34604,5674.0,1989.0,,,,,,0.0
34605,5674.0,1990.0,,,,,,0.0
34606,5674.0,1991.0,,,,,,0.0
34607,5674.0,1992.0,,,,,,0.0
34608,5679.0,1984.0,,,,,,0.0
34609,5679.0,1985.0,,,,,,0.0
34610,5679.0,1986.0,,,,,,0.0
34611,5679.0,1987.0,,,,,,0.0
34612,5679.0,1988.0,,,,,,0.0
34613,5679.0,1989.0,,,,,,0.0
34614,5679.0,1990.0,,,,,,0.0
34615,5679.0,1991.0,,,,,,0.0
34616,5679.0,1992.0,,,,,,0.0
34617,5686.0,1984.0,,,,,,0.0
34618,5686.0,1985.0,,,,,,0.0
34619,5686.0,1986.0,,,,,,0.0
34620,5686.0,1987.0,,,,,,0.0
34621,5686.0,1988.0,,,,,,0.0
34622,5686.0,1989.0,,,,,,0.0
34623,5686.0,1990.0,,,,,,0.0
34624,5686.0,1991.0,,,,,,0.0
34625,5686.0,1992.0,,,,,,0.0
34626,5690.0,1984.0,,,,,,0.0
34627,5690.0,1985.0,,,,,,0.0
34628,5690.0,1986.0,,,,,,0.0
34629,5690.0,1987.0,,,,,,0.0
34630,5690.0,1988.0,,,,,,0.0
34631,5690.0,1989.0,,,,,,0.0
34632,5690.0,1990.0,,,,,,0.0
34633,5690.0,1991.0,,,,,,0.0
34634,5690.0,1992.0,,,,,,0.0
34635,5697.0,1984.0,,,,,,0.0
34636,5697.0,1985.0,,,,,,0.0
34637,5697.0,1986.0,,,,,,0.0
34638,5697.0,1987.0,,,,,,0.0
34639,5697.0,1988.0,,,,,,0.0
34640,5697.0,1989.0,,,,,,0.0
34641,5697.0,1990.0,,,,,,0.0
34642,5697.0,1991.0,,,,,,0.0
34643,5697.0,1992.0,,,,,,0.0
34644,5736.0,1984.0,,,,,,0.0
34645,5736.0,1985.0,,,,,,0.0
34646,5736.0,1986.0,,,,,,0.0
34647,5736.0,1987.0,,,,,,0.0
34648,5736.0,1988.0,,,,,,0.0
34649,5736.0,1989.0,,,,,,0.0
34650,5736.0,1990.0,,,,,,0.0
34651,5736.0,1991.0,,,,,,0.0
34652,5736.0,1992.0,,,,,,0.0
34653,5756.0,1984.0,,,,,,0.0
34654,5756.0,1985.0,,,,,,0.0
34655,5756.0,1986.0,,,,,,0.0
34656,5756.0,1987.0,,,,,,0.0
34657,5756.0,1988.0,,,,,,0.0
34658,5756.0,1989.0,,,,,,0.0
34659,5756.0,1990.0,,,,,,0.0
34660,5756.0,1991.0,,,,,,0.0
34661,5756.0,1992.0,,,,,,0.0
34662,5761.0,1984.0,,,,,,0.0
34663,5761.0,1985.0,,,,,,0.0
34664,5761.0,1986.0,,,,,,0.0
34665,5761.0,1987.0,,,,,,0.0
34666,5761.0,1988.0,,,,,,0.0
34667,5761.0,1989.0,,,,,,0.0
34668,5761.0,1990.0,,,,,,0.0
34669,5761.0,1991.0,,,,,,0.0
34670,5761.0,1992.0,,,,,,0.0
34671,5789.0,1984.0,,,,,,0.0
34672,5789.0,1985.0,,,,,,0.0
34673,5789.0,1986.0,,,,,,0.0
34674,5789.0,1987.0,,,,,,0.0
34675,5789.0,1988.0,,,,,,0.0
34676,5789.0,1989.0,,,,,,0.0
34677,5789.0,1990.0,,,,,,0.0
34678,5789.0,1991.0,,,,,,0.0
34679,5789.0,1992.0,,,,,,0.0
34680,5790.0,1984.0,,,,,,0.0
34681,5790.0,1985.0,,,,,,0.0
34682,5790.0,1986.0,,,,,,0.0
34683,5790.0,1987.0,,,,,,0.0
34684,5790.0,1988.0,,,,,,0.0
34685,5790.0,1989.0,,,,,,0.0
34686,5790.0,1990.0,,,,,,0.0
34687,5790.0,1991.0,,,,,,0.0
34688,5790.0,1992.0,,,,,,0.0
34689,5792.0,1984.0,,,,,,0.0
34690,5792.0,1985.0,,,,,,0.0
34691,5792.0,1986.0,,,,,,0.0
34692,5792.0,1987.0,,,,,,0.0
34693,5792.0,1988.0,,,,,,0.0
34694,5792.0,1989.0,,,,,,0.0
34695,5792.0,1990.0,,,,,,0.0
34696,5792.0,1991.0,,,,,,0.0
34697,5792.0,1992.0,,,,,,0.0
34698,5809.0,1984.0,,,,,,0.0
34699,5809.0,1985.0,,,,,,0.0
34700,5809.0,1986.0,,,,,,0.0
34701,5809.0,1987.0,,,,,,0.0
34702,5809.0,1988.0,,,,,,0.0
34703,5809.0,1989.0,,,,,,0.0
34704,5809.0,1990.0,,,,,,0.0
34705,5809.0,1991.0,,,,,,0.0
34706,5809.0,1992.0,,,,,,0.0
34707,5819.0,1984.0,,,,,,0.0
34708,5819.0,1985.0,,,,,,0.0
34709,5819.0,1986.0,,,,,,0.0
34710,5819.0,1987.0,,,,,,0.0
34711,5819.0,1988.0,,,,,,0.0
34712,5819.0,1989.0,,,,,,0.0
34713,5819.0,1990.0,,,,,,0.0
34714,5819.0,1991.0,,,,,,0.0
34715,5819.0,1992.0,,,,,,0.0
34716,5837.0,1984.0,,,,,,0.0
34717,5837.0,1985.0,,,,,,0.0
34718,5837.0,1986.0,,,,,,0.0
34719,5837.0,1987.0,,,,,,0.0
34720,5837.0,1988.0,,,,,,0.0
34721,5837.0,1989.0,,,,,,0.0
34722,5837.0,1990.0,,,,,,0.0
34723,5837.0,1991.0,,,,,,0.0
34724,5837.0,1992.0,,,,,,0.0
34725,5842.0,1984.0,,,,,,0.0
34726,5842.0,1985.0,,,,,,0.0
34727,5842.0,1986.0,,,,,,0.0
34728,5842.0,1987.0,,,,,,0.0
34729,5842.0,1988.0,,,,,,0.0
34730,5842.0,1989.0,,,,,,0.0
34731,5842.0,1990.0,,,,,,0.0
34732,5842.0,1991.0,,,,,,0.0
34733,5842.0,1992.0,,,,,,0.0
34734,5847.0,1984.0,,,,,,0.0
34735,5847.0,1985.0,,,,,,0.0
34736,5847.0,1986.0,,,,,,0.0
34737,5847.0,1987.0,,,,,,0.0
34738,5847.0,1988.0,,,,,,0.0
34739,5847.0,1989.0,,,,,,0.0
34740,5847.0,1990.0,,,,,,0.0
34741,5847.0,1991.0,,,,,,0.0
34742,5847.0,1992.0,,,,,,0.0
34743,5854.0,1984.0,,,,,,0.0
34744,5854.0,1985.0,,,,,,0.0
34745,5854.0,1986.0,,,,,,0.0
34746,5854.0,1987.0,,,,,,0.0
34747,5854.0,1988.0,,,,,,0.0
34748,5854.0,1989.0,,,,,,0.0
34749,5854.0,1990.0,,,,,,0.0
34750,5854.0,1991.0,,,,,,0.0
34751,5854.0,1992.0,,,,,,0.0
34752,5856.0,1984.0,,,,,,0.0
34753,5856.0,1985.0,,,,,,0.0
34754,5856.0,1986.0,,,,,,0.0
34755,5856.0,1987.0,,,,,,0.0
34756,5856.0,1988.0,,,,,,0.0
34757,5856.0,1989.0,,,,,,0.0
34758,5856.0,1990.0,,,,,,0.0
34759,5856.0,1991.0,,,,,,0.0
34760,5856.0,1992.0,,,,,,0.0
34761,5858.0,1984.0,,,,,,0.0
34762,5858.0,1985.0,,,,,,0.0
34763,5858.0,1986.0,,,,,,0.0
34764,5858.0,1987.0,,,,,,0.0
34765,5858.0,1988.0,,,,,,0.0
34766,5858.0,1989.0,,,,,,0.0
34767,5858.0,1990.0,,,,,,0.0
34768,5858.0,1991.0,,,,,,0.0
34769,5858.0,1992.0,,,,,,0.0
34770,5861.0,1984.0,,,,,,0.0
34771,5861.0,1985.0,,,,,,0.0
34772,5861.0,1986.0,,,,,,0.0
34773,5861.0,1987.0,,,,,,0.0
34774,5861.0,1988.0,,,,,,0.0
34775,5861.0,1989.0,,,,,,0.0
34776,5861.0,1990.0,,,,,,0.0
34777,5861.0,1991.0,,,,,,0.0
34778,5861.0,1992.0,,,,,,0.0
34779,5873.0,1984.0,,,,,,0.0
34780,5873.0,1985.0,,,,,,0.0
34781,5873.0,1986.0,,,,,,0.0
34782,5873.0,1987.0,,,,,,0.0
34783,5873.0,1988.0,,,,,,0.0
34784,5873.0,1989.0,,,,,,0.0
34785,5873.0,1990.0,,,,,,0.0
34786,5873.0,1991.0,,,,,,0.0
34787,5873.0,1992.0,,,,,,0.0
34788,5885.0,1984.0,,,,,,0.0
34789,5885.0,1985.0,,,,,,0.0
34790,5885.0,1986.0,,,,,,0.0
34791,5885.0,1987.0,,,,,,0.0
34792,5885.0,1988.0,,,,,,0.0
34793,5885.0,1989.0,,,,,,0.0
34794,5885.0,1990.0,,,,,,0.0
34795,5885.0,1991.0,,,,,,0.0
34796,5885.0,1992.0,,,,,,0.0
34797,5887.0,1984.0,,,,,,0.0
34798,5887.0,1985.0,,,,,,0.0
34799,5887.0,1986.0,,,,,,0.0
34800,5887.0,1987.0,,,,,,0.0
34801,5887.0,1988.0,,,,,,0.0
34802,5887.0,1989.0,,,,,,0.0
34803,5887.0,1990.0,,,,,,0.0
34804,5887.0,1991.0,,,,,,0.0
34805,5887.0,1992.0,,,,,,0.0
34806,5890.0,1984.0,,,,,,0.0
34807,5890.0,1985.0,,,,,,0.0
34808,5890.0,1986.0,,,,,,0.0
34809,5890.0,1987.0,,,,,,0.0
34810,5890.0,1988.0,,,,,,0.0
34811,5890.0,1989.0,,,,,,0.0
34812,5890.0,1990.0,,,,,,0.0
34813,5890.0,1991.0,,,,,,0.0
34814,5890.0,1992.0,,,,,,0.0
34815,5893.0,1984.0,,,,,,0.0
34816,5893.0,1985.0,,,,,,0.0
34817,5893.0,1986.0,,,,,,0.0
34818,5893.0,1987.0,,,,,,0.0
34819,5893.0,1988.0,,,,,,0.0
34820,5893.0,1989.0,,,,,,0.0
34821,5893.0,1990.0,,,,,,0.0
34822,5893.0,1991.0,,,,,,0.0
34823,5893.0,1992.0,,,,,,0.0
34824,5895.0,1984.0,,,,,,0.0
34825,5895.0,1985.0,,,,,,0.0
34826,5895.0,1986.0,,,,,,0.0
34827,5895.0,1987.0,,,,,,0.0
34828,5895.0,1988.0,,,,,,0.0
34829,5895.0,1989.0,,,,,,0.0
34830,5895.0,1990.0,,,,,,0.0
34831,5895.0,1991.0,,,,,,0.0
34832,5895.0,1992.0,,,,,,0.0
34833,8001.0,1984.0,,,,,,0.0
34834,8001.0,1985.0,,,,,,0.0
34835,8001.0,1986.0,,,,,,0.0
34836,8001.0,1987.0,,,,,,0.0
34837,8001.0,1988.0,,,,,,0.0
34838,8001.0,1989.0,,,,,,0.0
34839,8001.0,1990.0,,,,,,0.0
34840,8001.0,1991.0,,,,,,0.0
34841,8001.0,1992.0,,,,,,0.0
34842,8078.0,1984.0,,,,,,0.0
34843,8078.0,1985.0,,,,,,0.0
34844,8078.0,1986.0,,,,,,0.0
34845,8078.0,1987.0,,,,,,0.0
34846,8078.0,1988.0,,,,,,0.0
34847,8078.0,1989.0,,,,,,0.0
34848,8078.0,1990.0,,,,,,0.0
34849,8078.0,1991.0,,,,,,0.0
34850,8078.0,1992.0,,,,,,0.0
34851,8137.0,1984.0,,,,,,0.0
34852,8137.0,1985.0,,,,,,0.0
34853,8137.0,1986.0,,,,,,0.0
34854,8137.0,1987.0,,,,,,0.0
34855,8137.0,1988.0,,,,,,0.0
34856,8137.0,1989.0,,,,,,0.0
34857,8137.0,1990.0,,,,,,0.0
34858,8137.0,1991.0,,,,,,0.0
34859,8137.0,1992.0,,,,,,0.0
34860,8141.0,1984.0,,,,,,0.0
34861,8141.0,1985.0,,,,,,0.0
34862,8141.0,1986.0,,,,,,0.0
34863,8141.0,1987.0,,,,,,0.0
34864,8141.0,1988.0,,,,,,0.0
34865,8141.0,1989.0,,,,,,0.0
34866,8141.0,1990.0,,,,,,0.0
34867,8141.0,1991.0,,,,,,0.0
34868,8141.0,1992.0,,,,,,0.0
34869,8296.0,1984.0,,,,,,0.0
34870,8296.0,1985.0,,,,,,0.0
34871,8296.0,1986.0,,,,,,0.0
34872,8296.0,1987.0,,,,,,0.0
34873,8296.0,1988.0,,,,,,0.0
34874,8296.0,1989.0,,,,,,0.0
34875,8296.0,1990.0,,,,,,0.0
34876,8296.0,1991.0,,,,,,0.0
34877,8296.0,1992.0,,,,,,0.0
34878,8372.0,1984.0,,,,,,0.0
34879,8372.0,1985.0,,,,,,0.0
34880,8372.0,1986.0,,,,,,0.0
34881,8372.0,1987.0,,,,,,0.0
34882,8372.0,1988.0,,,,,,0.0
34883,8372.0,1989.0,,,,,,0.0
34884,8372.0,1990.0,,,,,,0.0
34885,8372.0,1991.0,,,,,,0.0
34886,8372.0,1992.0,,,,,,0.0
34887,8421.0,1984.0,,,,,,0.0
34888,8421.0,1985.0,,,,,,0.0
34889,8421.0,1986.0,,,,,,0.0
34890,8421.0,1987.0,,,,,,0.0
34891,8421.0,1988.0,,,,,,0.0
34892,8421.0,1989.0,,,,,,0.0
34893,8421.0,1990.0,,,,,,0.0
34894,8421.0,1991.0,,,,,,0.0
34895,8421.0,1992.0,,,,,,0.0
34896,8433.0,1984.0,,,,,,0.0
34897,8433.0,1985.0,,,,,,0.0
34898,8433.0,1986.0,,,,,,0.0
34899,8433.0,1987.0,,,,,,0.0
34900,8433.0,1988.0,,,,,,0.0
34901,8433.0,1989.0,,,,,,0.0
34902,8433.0,1990.0,,,,,,0.0
34903,8433.0,1991.0,,,,,,0.0
34904,8433.0,1992.0,,,,,,0.0
34905,8436.0,1984.0,,,,,,0.0
34906,8436.0,1985.0,,,,,,0.0
34907,8436.0,1986.0,,,,,,0.0
34908,8436.0,1987.0,,,,,,0.0
34909,8436.0,1988.0,,,,,,0.0
34910,8436.0,1989.0,,,,,,0.0
34911,8436.0,1990.0,,,,,,0.0
34912,8436.0,1991.0,,,,,,0.0
34913,8436.0,1992.0,,,,,,0.0
34914,8520.0,1984.0,,,,,,0.0
34915,8520.0,1985.0,,,,,,0.0
34916,8520.0,1986.0,,,,,,0.0
34917,8520.0,1987.0,,,,,,0.0
34918,8520.0,1988.0,,,,,,0.0
34919,8520.0,1989.0,,,,,,0.0
34920,8520.0,1990.0,,,,,,0.0
34921,8520.0,1991.0,,,,,,0.0
34922,8520.0,1992.0,,,,,,0.0
34923,8549.0,1984.0,,,,,,0.0
34924,8549.0,1985.0,,,,,,0.0
34925,8549.0,1986.0,,,,,,0.0
34926,8549.0,1987.0,,,,,,0.0
34927,8549.0,1988.0,,,,,,0.0
34928,8549.0,1989.0,,,,,,0.0
34929,8549.0,1990.0,,,,,,0.0
34930,8549.0,1991.0,,,,,,0.0
34931,8549.0,1992.0,,,,,,0.0
34932,8558.0,1984.0,,,,,,0.0
34933,8558.0,1985.0,,,,,,0.0
34934,8558.0,1986.0,,,,,,0.0
34935,8558.0,1987.0,,,,,,0.0
34936,8558.0,1988.0,,,,,,0.0
34937,8558.0,1989.0,,,,,,0.0
34938,8558.0,1990.0,,,,,,0.0
34939,8558.0,1991.0,,,,,,0.0
34940,8558.0,1992.0,,,,,,0.0
34941,8560.0,1984.0,,,,,,0.0
34942,8560.0,1985.0,,,,,,0.0
34943,8560.0,1986.0,,,,,,0.0
34944,8560.0,1987.0,,,,,,0.0
34945,8560.0,1988.0,,,,,,0.0
34946,8560.0,1989.0,,,,,,0.0
34947,8560.0,1990.0,,,,,,0.0
34948,8560.0,1991.0,,,,,,0.0
34949,8560.0,1992.0,,,,,,0.0
34950,8573.0,1984.0,,,,,,0.0
34951,8573.0,1985.0,,,,,,0.0
34952,8573.0,1986.0,,,,,,0.0
34953,8573.0,1987.0,,,,,,0.0
34954,8573.0,1988.0,,,,,,0.0
34955,8573.0,1989.0,,,,,,0.0
34956,8573.0,1990.0,,,,,,0.0
34957,8573.0,1991.0,,,,,,0.0
34958,8573.0,1992.0,,,,,,0.0
34959,8606.0,1984.0,,,,,,0.0
34960,8606.0,1985.0,,,,,,0.0
34961,8606.0,1986.0,,,,,,0.0
34962,8606.0,1987.0,,,,,,0.0
34963,8606.0,1988.0,,,,,,0.0
34964,8606.0,1989.0,,,,,,0.0
34965,8606.0,1990.0,,,,,,0.0
34966,8606.0,1991.0,,,,,,0.0
34967,8606.0,1992.0,,,,,,0.0
34968,8634.0,1984.0,,,,,,0.0
34969,8634.0,1985.0,,,,,,0.0
34970,8634.0,1986.0,,,,,,0.0
34971,8634.0,1987.0,,,,,,0.0
34972,8634.0,1988.0,,,,,,0.0
34973,8634.0,1989.0,,,,,,0.0
34974,8634.0,1990.0,,,,,,0.0
34975,8634.0,1991.0,,,,,,0.0
34976,8634.0,1992.0,,,,,,0.0
34977,8638.0,1984.0,,,,,,0.0
34978,8638.0,1985.0,,,,,,0.0
34979,8638.0,1986.0,,,,,,0.0
34980,8638.0,1987.0,,,,,,0.0
34981,8638.0,1988.0,,,,,,0.0
34982,8638.0,1989.0,,,,,,0.0
34983,8638.0,1990.0,,,,,,0.0
34984,8638.0,1991.0,,,,,,0.0
34985,8638.0,1992.0,,,,,,0.0
34986,8675.0,1984.0,,,,,,0.0
34987,8675.0,1985.0,,,,,,0.0
34988,8675.0,1986.0,,,,,,0.0
34989,8675.0,1987.0,,,,,,0.0
34990,8675.0,1988.0,,,,,,0.0
34991,8675.0,1989.0,,,,,,0.0
34992,8675.0,1990.0,,,,,,0.0
34993,8675.0,1991.0,,,,,,0.0
34994,8675.0,1992.0,,,,,,0.0
34995,8685.0,1984.0,,,,,,0.0
34996,8685.0,1985.0,,,,,,0.0
34997,8685.0,1986.0,,,,,,0.0
34998,8685.0,1987.0,,,,,,0.0
34999,8685.0,1988.0,,,,,,0.0
35000,8685.0,1989.0,,,,,,0.0
35001,8685.0,1990.0,,,,,,0.0
35002,8685.0,1991.0,,,,,,0.0
35003,8685.0,1992.0,,,,,,0.0
35004,8758.0,1984.0,,,,,,0.0
35005,8758.0,1985.0,,,,,,0.0
35006,8758.0,1986.0,,,,,,0.0
35007,8758.0,1987.0,,,,,,0.0
35008,8758.0,1988.0,,,,,,0.0
35009,8758.0,1989.0,,,,,,0.0
35010,8758.0,1990.0,,,,,,0.0
35011,8758.0,1991.0,,,,,,0.0
35012,8758.0,1992.0,,,,,,0.0
35013,8770.0,1984.0,,,,,,0.0
35014,8770.0,1985.0,,,,,,0.0
35015,8770.0,1986.0,,,,,,0.0
35016,8770.0,1987.0,,,,,,0.0
35017,8770.0,1988.0,,,,,,0.0
35018,8770.0,1989.0,,,,,,0.0
35019,8770.0,1990.0,,,,,,0.0
35020,8770.0,1991.0,,,,,,0.0
35021,8770.0,1992.0,,,,,,0.0
35022,8832.0,1984.0,,,,,,0.0
35023,8832.0,1985.0,,,,,,0.0
35024,8832.0,1986.0,,,,,,0.0
35025,8832.0,1987.0,,,,,,0.0
35026,8832.0,1988.0,,,,,,0.0
35027,8832.0,1989.0,,,,,,0.0
35028,8832.0,1990.0,,,,,,0.0
35029,8832.0,1991.0,,,,,,0.0
35030,8832.0,1992.0,,,,,,0.0
35031,8849.0,1984.0,,,,,,0.0
35032,8849.0,1985.0,,,,,,0.0
35033,8849.0,1986.0,,,,,,0.0
35034,8849.0,1987.0,,,,,,0.0
35035,8849.0,1988.0,,,,,,0.0
35036,8849.0,1989.0,,,,,,0.0
35037,8849.0,1990.0,,,,,,0.0
35038,8849.0,1991.0,,,,,,0.0
35039,8849.0,1992.0,,,,,,0.0
35040,11001.0,1984.0,,,,,,0.0
35041,11001.0,1985.0,,,,,,0.0
35042,11001.0,1986.0,,,,,,0.0
35043,11001.0,1987.0,,,,,,0.0
35044,11001.0,1988.0,,,,,,0.0
35045,11001.0,1989.0,,,,,,0.0
35046,11001.0,1990.0,,,,,,0.0
35047,11001.0,1991.0,,,,,,0.0
35048,11001.0,1992.0,,,,,,0.0
35049,13001.0,1984.0,,,,,,0.0
35050,13001.0,1985.0,,,,,,0.0
35051,13001.0,1986.0,,,,,,0.0
35052,13001.0,1987.0,,,,,,0.0
35053,13001.0,1988.0,,,,,,0.0
35054,13001.0,1989.0,,,,,,0.0
35055,13001.0,1990.0,,,,,,0.0
35056,13001.0,1991.0,,,,,,0.0
35057,13001.0,1992.0,,,,,,0.0
35058,13006.0,1984.0,,,,,,0.0
35059,13006.0,1985.0,,,,,,0.0
35060,13006.0,1986.0,,,,,,0.0
35061,13006.0,1987.0,,,,,,0.0
35062,13006.0,1988.0,,,,,,0.0
35063,13006.0,1989.0,,,,,,0.0
35064,13006.0,1990.0,,,,,,0.0
35065,13006.0,1991.0,,,,,,0.0
35066,13006.0,1992.0,,,,,,0.0
35067,13030.0,1984.0,,,,,,0.0
35068,13030.0,1985.0,,,,,,0.0
35069,13030.0,1986.0,,,,,,0.0
35070,13030.0,1987.0,,,,,,0.0
35071,13030.0,1988.0,,,,,,0.0
35072,13030.0,1989.0,,,,,,0.0
35073,13030.0,1990.0,,,,,,0.0
35074,13030.0,1991.0,,,,,,0.0
35075,13030.0,1992.0,,,,,,0.0
35076,13042.0,1984.0,,,,,,0.0
35077,13042.0,1985.0,,,,,,0.0
35078,13042.0,1986.0,,,,,,0.0
35079,13042.0,1987.0,,,,,,0.0
35080,13042.0,1988.0,,,,,,0.0
35081,13042.0,1989.0,,,,,,0.0
35082,13042.0,1990.0,,,,,,0.0
35083,13042.0,1991.0,,,,,,0.0
35084,13042.0,1992.0,,,,,,0.0
35085,13052.0,1984.0,,,,,,0.0
35086,13052.0,1985.0,,,,,,0.0
35087,13052.0,1986.0,,,,,,0.0
35088,13052.0,1987.0,,,,,,0.0
35089,13052.0,1988.0,,,,,,0.0
35090,13052.0,1989.0,,,,,,0.0
35091,13052.0,1990.0,,,,,,0.0
35092,13052.0,1991.0,,,,,,0.0
35093,13052.0,1992.0,,,,,,0.0
35094,13062.0,1984.0,,,,,,0.0
35095,13062.0,1985.0,,,,,,0.0
35096,13062.0,1986.0,,,,,,0.0
35097,13062.0,1987.0,,,,,,0.0
35098,13062.0,1988.0,,,,,,0.0
35099,13062.0,1989.0,,,,,,0.0
35100,13062.0,1990.0,,,,,,0.0
35101,13062.0,1991.0,,,,,,0.0
35102,13062.0,1992.0,,,,,,0.0
35103,13074.0,1984.0,,,,,,0.0
35104,13074.0,1985.0,,,,,,0.0
35105,13074.0,1986.0,,,,,,0.0
35106,13074.0,1987.0,,,,,,0.0
35107,13074.0,1988.0,,,,,,0.0
35108,13074.0,1989.0,,,,,,0.0
35109,13074.0,1990.0,,,,,,0.0
35110,13074.0,1991.0,,,,,,0.0
35111,13074.0,1992.0,,,,,,0.0
35112,13140.0,1984.0,,,,,,0.0
35113,13140.0,1985.0,,,,,,0.0
35114,13140.0,1986.0,,,,,,0.0
35115,13140.0,1987.0,,,,,,0.0
35116,13140.0,1988.0,,,,,,0.0
35117,13140.0,1989.0,,,,,,0.0
35118,13140.0,1990.0,,,,,,0.0
35119,13140.0,1991.0,,,,,,0.0
35120,13140.0,1992.0,,,,,,0.0
35121,13160.0,1984.0,,,,,,0.0
35122,13160.0,1985.0,,,,,,0.0
35123,13160.0,1986.0,,,,,,0.0
35124,13160.0,1987.0,,,,,,0.0
35125,13160.0,1988.0,,,,,,0.0
35126,13160.0,1989.0,,,,,,0.0
35127,13160.0,1990.0,,,,,,0.0
35128,13160.0,1991.0,,,,,,0.0
35129,13160.0,1992.0,,,,,,0.0
35130,13188.0,1984.0,,,,,,0.0
35131,13188.0,1985.0,,,,,,0.0
35132,13188.0,1986.0,,,,,,0.0
35133,13188.0,1987.0,,,,,,0.0
35134,13188.0,1988.0,,,,,,0.0
35135,13188.0,1989.0,,,,,,0.0
35136,13188.0,1990.0,,,,,,0.0
35137,13188.0,1991.0,,,,,,0.0
35138,13188.0,1992.0,,,,,,0.0
35139,13212.0,1984.0,,,,,,0.0
35140,13212.0,1985.0,,,,,,0.0
35141,13212.0,1986.0,,,,,,0.0
35142,13212.0,1987.0,,,,,,0.0
35143,13212.0,1988.0,,,,,,0.0
35144,13212.0,1989.0,,,,,,0.0
35145,13212.0,1990.0,,,,,,0.0
35146,13212.0,1991.0,,,,,,0.0
35147,13212.0,1992.0,,,,,,0.0
35148,13222.0,1984.0,,,,,,0.0
35149,13222.0,1985.0,,,,,,0.0
35150,13222.0,1986.0,,,,,,0.0
35151,13222.0,1987.0,,,,,,0.0
35152,13222.0,1988.0,,,,,,0.0
35153,13222.0,1989.0,,,,,,0.0
35154,13222.0,1990.0,,,,,,0.0
35155,13222.0,1991.0,,,,,,0.0
35156,13222.0,1992.0,,,,,,0.0
35157,13244.0,1984.0,,,,,,0.0
35158,13244.0,1985.0,,,,,,0.0
35159,13244.0,1986.0,,,,,,0.0
35160,13244.0,1987.0,,,,,,0.0
35161,13244.0,1988.0,,,,,,0.0
35162,13244.0,1989.0,,,,,,0.0
35163,13244.0,1990.0,,,,,,0.0
35164,13244.0,1991.0,,,,,,0.0
35165,13244.0,1992.0,,,,,,0.0
35166,13248.0,1984.0,,,,,,0.0
35167,13248.0,1985.0,,,,,,0.0
35168,13248.0,1986.0,,,,,,0.0
35169,13248.0,1987.0,,,,,,0.0
35170,13248.0,1988.0,,,,,,0.0
35171,13248.0,1989.0,,,,,,0.0
35172,13248.0,1990.0,,,,,,0.0
35173,13248.0,1991.0,,,,,,0.0
35174,13248.0,1992.0,,,,,,0.0
35175,13268.0,1984.0,,,,,,0.0
35176,13268.0,1985.0,,,,,,0.0
35177,13268.0,1986.0,,,,,,0.0
35178,13268.0,1987.0,,,,,,0.0
35179,13268.0,1988.0,,,,,,0.0
35180,13268.0,1989.0,,,,,,0.0
35181,13268.0,1990.0,,,,,,0.0
35182,13268.0,1991.0,,,,,,0.0
35183,13268.0,1992.0,,,,,,0.0
35184,13300.0,1984.0,,,,,,0.0
35185,13300.0,1985.0,,,,,,0.0
35186,13300.0,1986.0,,,,,,0.0
35187,13300.0,1987.0,,,,,,0.0
35188,13300.0,1988.0,,,,,,0.0
35189,13300.0,1989.0,,,,,,0.0
35190,13300.0,1990.0,,,,,,0.0
35191,13300.0,1991.0,,,,,,0.0
35192,13300.0,1992.0,,,,,,0.0
35193,13430.0,1984.0,,,,,,0.0
35194,13430.0,1985.0,,,,,,0.0
35195,13430.0,1986.0,,,,,,0.0
35196,13430.0,1987.0,,,,,,0.0
35197,13430.0,1988.0,,,,,,0.0
35198,13430.0,1989.0,,,,,,0.0
35199,13430.0,1990.0,,,,,,0.0
35200,13430.0,1991.0,,,,,,0.0
35201,13430.0,1992.0,,,,,,0.0
35202,13433.0,1984.0,,,,,,0.0
35203,13433.0,1985.0,,,,,,0.0
35204,13433.0,1986.0,,,,,,0.0
35205,13433.0,1987.0,,,,,,0.0
35206,13433.0,1988.0,,,,,,0.0
35207,13433.0,1989.0,,,,,,0.0
35208,13433.0,1990.0,,,,,,0.0
35209,13433.0,1991.0,,,,,,0.0
35210,13433.0,1992.0,,,,,,0.0
35211,13440.0,1984.0,,,,,,0.0
35212,13440.0,1985.0,,,,,,0.0
35213,13440.0,1986.0,,,,,,0.0
35214,13440.0,1987.0,,,,,,0.0
35215,13440.0,1988.0,,,,,,0.0
35216,13440.0,1989.0,,,,,,0.0
35217,13440.0,1990.0,,,,,,0.0
35218,13440.0,1991.0,,,,,,0.0
35219,13440.0,1992.0,,,,,,0.0
35220,13442.0,1984.0,,,,,,0.0
35221,13442.0,1985.0,,,,,,0.0
35222,13442.0,1986.0,,,,,,0.0
35223,13442.0,1987.0,,,,,,0.0
35224,13442.0,1988.0,,,,,,0.0
35225,13442.0,1989.0,,,,,,0.0
35226,13442.0,1990.0,,,,,,0.0
35227,13442.0,1991.0,,,,,,0.0
35228,13442.0,1992.0,,,,,,0.0
35229,13458.0,1984.0,,,,,,0.0
35230,13458.0,1985.0,,,,,,0.0
