,munname,muncode,CapitalRevenue,year
570577,Cimitarra,68190.0,9623354.0,2020.0
570578,Cimitarra,68190.0,2655938.0,2021.0
570579,Cimitarra,68190.0,9458995.0,2022.0
571201,Concepción,68207.0,0.0,2000.0
571202,Concepción,68207.0,0.0,2001.0
571203,Concepción,68207.0,1040512.0,2002.0
571204,Concepción,68207.0,0.0,2003.0
571205,Concepción,68207.0,0.0,2004.0
571206,Concepción,68207.0,0.0,2005.0
571207,Concepción,68207.0,0.0,2006.0
571208,Concepción,68207.0,0.0,2007.0
571209,Concepción,68207.0,5260.0,2008.0
571210,Concepción,68207.0,0.0,2009.0
571211,Concepción,68207.0,0.0,2010.0
571212,Concepción,68207.0,0.0,2011.0
571213,Concepción,68207.0,36852.0,2012.0
571214,Concepción,68207.0,0.0,2013.0
571215,Concepción,68207.0,9907895.0,2014.0
571216,Concepción,68207.0,9401115.0,2015.0
571217,Concepción,68207.0,0.0,2016.0
571218,Concepción,68207.0,0.0,2017.0
571219,Concepción,68207.0,0.0,2018.0
571220,Concepción,68207.0,23036930.0,2019.0
571221,Concepción,68207.0,11341935.0,2020.0
571222,Concepción,68207.0,489497.0,2021.0
571223,Concepción,68207.0,10850259.0,2022.0
571845,Confines,68209.0,0.0,2000.0
571846,Confines,68209.0,0.0,2001.0
571847,Confines,68209.0,0.0,2002.0
571848,Confines,68209.0,0.0,2003.0
571849,Confines,68209.0,0.0,2004.0
571850,Confines,68209.0,0.0,2005.0
571851,Confines,68209.0,0.0,2006.0
571852,Confines,68209.0,0.0,2007.0
571853,Confines,68209.0,0.0,2008.0
571854,Confines,68209.0,0.0,2009.0
571855,Confines,68209.0,0.0,2010.0
571856,Confines,68209.0,0.0,2011.0
571857,Confines,68209.0,1288.0,2012.0
571858,Confines,68209.0,0.0,2013.0
571859,Confines,68209.0,8875951.0,2014.0
571860,Confines,68209.0,6350980.0,2015.0
571861,Confines,68209.0,0.0,2016.0
571862,Confines,68209.0,0.0,2017.0
571863,Confines,68209.0,23306973.0,2018.0
571864,Confines,68209.0,31169303.0,2019.0
571865,Confines,68209.0,38008954.0,2020.0
571866,Confines,68209.0,0.0,2021.0
571867,Confines,68209.0,69465860.0,2022.0
572489,Contratación,68211.0,0.0,2000.0
572490,Contratación,68211.0,0.0,2001.0
572491,Contratación,68211.0,0.0,2002.0
572492,Contratación,68211.0,0.0,2003.0
572493,Contratación,68211.0,0.0,2004.0
572494,Contratación,68211.0,0.0,2005.0
572495,Contratación,68211.0,0.0,2006.0
572496,Contratación,68211.0,0.0,2007.0
572497,Contratación,68211.0,0.0,2008.0
572498,Contratación,68211.0,0.0,2009.0
572499,Contratación,68211.0,0.0,2010.0
572500,Contratación,68211.0,0.0,2011.0
572501,Contratación,68211.0,0.0,2012.0
572502,Contratación,68211.0,18635706.0,2013.0
572503,Contratación,68211.0,3138426.0,2014.0
572504,Contratación,68211.0,8647637.0,2015.0
572505,Contratación,68211.0,0.0,2016.0
572506,Contratación,68211.0,12805796.0,2017.0
572507,Contratación,68211.0,15707758.0,2018.0
572508,Contratación,68211.0,19991534.0,2019.0
572509,Contratación,68211.0,,2020.0
572510,Contratación,68211.0,0.0,2021.0
572511,Contratación,68211.0,15236213.0,2022.0
573133,Coromoro,68217.0,0.0,2000.0
573134,Coromoro,68217.0,0.0,2001.0
573135,Coromoro,68217.0,0.0,2002.0
573136,Coromoro,68217.0,0.0,2003.0
573137,Coromoro,68217.0,0.0,2004.0
573138,Coromoro,68217.0,0.0,2005.0
573139,Coromoro,68217.0,0.0,2006.0
573140,Coromoro,68217.0,0.0,2007.0
573141,Coromoro,68217.0,0.0,2008.0
573142,Coromoro,68217.0,1730874.0,2009.0
573143,Coromoro,68217.0,0.0,2010.0
573144,Coromoro,68217.0,0.0,2011.0
573145,Coromoro,68217.0,0.0,2012.0
573146,Coromoro,68217.0,6849302.0,2013.0
573147,Coromoro,68217.0,29163839.0,2014.0
573148,Coromoro,68217.0,8889971.0,2015.0
573149,Coromoro,68217.0,3432054.0,2016.0
573150,Coromoro,68217.0,0.0,2017.0
573151,Coromoro,68217.0,0.0,2018.0
573152,Coromoro,68217.0,16151702.0,2019.0
573153,Coromoro,68217.0,1442244.0,2020.0
573154,Coromoro,68217.0,0.0,2021.0
573155,Coromoro,68217.0,91965.0,2022.0
573777,Curití,68229.0,60399.0,2000.0
573778,Curití,68229.0,61962.0,2001.0
573779,Curití,68229.0,38147.0,2002.0
573780,Curití,68229.0,187153.0,2003.0
573781,Curití,68229.0,97051.0,2004.0
573782,Curití,68229.0,93091.0,2005.0
573783,Curití,68229.0,82029.0,2006.0
573784,Curití,68229.0,190785.0,2007.0
573785,Curití,68229.0,0.0,2008.0
573786,Curití,68229.0,136666.0,2009.0
573787,Curití,68229.0,0.0,2010.0
573788,Curití,68229.0,0.0,2011.0
573789,Curití,68229.0,832555.0,2012.0
573790,Curití,68229.0,4286065.0,2013.0
573791,Curití,68229.0,4653203.0,2014.0
573792,Curití,68229.0,5235986.0,2015.0
573793,Curití,68229.0,5242254.0,2016.0
573794,Curití,68229.0,5306246.0,2017.0
573795,Curití,68229.0,0.0,2018.0
573796,Curití,68229.0,8293148.0,2019.0
573797,Curití,68229.0,7357393.0,2020.0
573798,Curití,68229.0,0.0,2021.0
573799,Curití,68229.0,16025190.0,2022.0
574421,El Carmen de Chucurí,68235.0,127186.0,2000.0
574422,El Carmen de Chucurí,68235.0,32756.0,2001.0
574423,El Carmen de Chucurí,68235.0,59849.0,2002.0
574424,El Carmen de Chucurí,68235.0,58291.0,2003.0
574425,El Carmen de Chucurí,68235.0,59717.0,2004.0
574426,El Carmen de Chucurí,68235.0,348580.0,2005.0
574427,El Carmen de Chucurí,68235.0,1233208.0,2006.0
574428,El Carmen de Chucurí,68235.0,1580021.0,2007.0
574429,El Carmen de Chucurí,68235.0,2442535.0,2008.0
574430,El Carmen de Chucurí,68235.0,1309767.0,2009.0
574431,El Carmen de Chucurí,68235.0,2411068.0,2010.0
574432,El Carmen de Chucurí,68235.0,2994583.0,2011.0
574433,El Carmen de Chucurí,68235.0,231639.0,2012.0
574434,El Carmen de Chucurí,68235.0,3935627.0,2013.0
574435,El Carmen de Chucurí,68235.0,8728289.0,2014.0
574436,El Carmen de Chucurí,68235.0,13784332.0,2015.0
574437,El Carmen de Chucurí,68235.0,0.0,2016.0
574438,El Carmen de Chucurí,68235.0,7129204.0,2017.0
574439,El Carmen de Chucurí,68235.0,3077667.0,2018.0
574440,El Carmen de Chucurí,68235.0,4866955.0,2019.0
574441,El Carmen de Chucurí,68235.0,7472655.0,2020.0
574442,El Carmen de Chucurí,68235.0,2674155.0,2021.0
574443,El Carmen de Chucurí,68235.0,10392613.0,2022.0
575065,El Guacamayo,68245.0,0.0,2000.0
575066,El Guacamayo,68245.0,0.0,2001.0
575067,El Guacamayo,68245.0,0.0,2002.0
575068,El Guacamayo,68245.0,0.0,2003.0
575069,El Guacamayo,68245.0,0.0,2004.0
575070,El Guacamayo,68245.0,0.0,2005.0
575071,El Guacamayo,68245.0,0.0,2006.0
575072,El Guacamayo,68245.0,0.0,2007.0
575073,El Guacamayo,68245.0,2885650.0,2008.0
575074,El Guacamayo,68245.0,1741044.0,2009.0
575075,El Guacamayo,68245.0,0.0,2010.0
575076,El Guacamayo,68245.0,0.0,2011.0
575077,El Guacamayo,68245.0,0.0,2012.0
575078,El Guacamayo,68245.0,11350921.0,2013.0
575079,El Guacamayo,68245.0,46103491.0,2014.0
575080,El Guacamayo,68245.0,11595311.0,2015.0
575081,El Guacamayo,68245.0,2496136.0,2016.0
575082,El Guacamayo,68245.0,0.0,2017.0
575083,El Guacamayo,68245.0,7977059.0,2018.0
575084,El Guacamayo,68245.0,6842851.0,2019.0
575085,El Guacamayo,68245.0,,2020.0
575086,El Guacamayo,68245.0,0.0,2021.0
575087,El Guacamayo,68245.0,0.0,2022.0
575709,El Peñón,68250.0,0.0,2000.0
575710,El Peñón,68250.0,0.0,2001.0
575711,El Peñón,68250.0,0.0,2002.0
575712,El Peñón,68250.0,0.0,2003.0
575713,El Peñón,68250.0,0.0,2004.0
575714,El Peñón,68250.0,0.0,2005.0
575715,El Peñón,68250.0,0.0,2006.0
575716,El Peñón,68250.0,0.0,2007.0
575717,El Peñón,68250.0,0.0,2008.0
575718,El Peñón,68250.0,0.0,2009.0
575719,El Peñón,68250.0,0.0,2010.0
575720,El Peñón,68250.0,0.0,2011.0
575721,El Peñón,68250.0,0.0,2012.0
575722,El Peñón,68250.0,9695898.0,2013.0
575723,El Peñón,68250.0,33675710.0,2014.0
575724,El Peñón,68250.0,16408988.0,2015.0
575725,El Peñón,68250.0,0.0,2016.0
575726,El Peñón,68250.0,19346915.0,2017.0
575727,El Peñón,68250.0,0.0,2018.0
575728,El Peñón,68250.0,0.0,2019.0
575729,El Peñón,68250.0,12821590.0,2020.0
575730,El Peñón,68250.0,0.0,2021.0
575731,El Peñón,68250.0,14664411.0,2022.0
576353,El Playón,68255.0,0.0,2000.0
576354,El Playón,68255.0,0.0,2001.0
576355,El Playón,68255.0,0.0,2002.0
576356,El Playón,68255.0,0.0,2003.0
576357,El Playón,68255.0,0.0,2004.0
576358,El Playón,68255.0,0.0,2005.0
576359,El Playón,68255.0,0.0,2006.0
576360,El Playón,68255.0,0.0,2007.0
576361,El Playón,68255.0,2726054.0,2008.0
576362,El Playón,68255.0,2754660.0,2009.0
576363,El Playón,68255.0,556685.0,2010.0
576364,El Playón,68255.0,0.0,2011.0
576365,El Playón,68255.0,0.0,2012.0
576366,El Playón,68255.0,0.0,2013.0
576367,El Playón,68255.0,3307564.0,2014.0
576368,El Playón,68255.0,13576180.0,2015.0
576369,El Playón,68255.0,496540.0,2016.0
576370,El Playón,68255.0,0.0,2017.0
576371,El Playón,68255.0,0.0,2018.0
576372,El Playón,68255.0,4283969.0,2019.0
576373,El Playón,68255.0,13671426.0,2020.0
576374,El Playón,68255.0,28957303.0,2021.0
576375,El Playón,68255.0,23208642.0,2022.0
576997,Encino,68264.0,0.0,2000.0
576998,Encino,68264.0,1742919.0,2001.0
576999,Encino,68264.0,2276464.0,2002.0
577000,Encino,68264.0,0.0,2003.0
577001,Encino,68264.0,0.0,2004.0
577002,Encino,68264.0,2079602.0,2005.0
577003,Encino,68264.0,0.0,2006.0
577004,Encino,68264.0,0.0,2007.0
577005,Encino,68264.0,0.0,2008.0
577006,Encino,68264.0,0.0,2009.0
577007,Encino,68264.0,0.0,2010.0
577008,Encino,68264.0,0.0,2011.0
577009,Encino,68264.0,0.0,2012.0
577010,Encino,68264.0,8272419.0,2013.0
577011,Encino,68264.0,9725944.0,2014.0
577012,Encino,68264.0,3504646.0,2015.0
577013,Encino,68264.0,6673710.0,2016.0
577014,Encino,68264.0,0.0,2017.0
577015,Encino,68264.0,0.0,2018.0
577016,Encino,68264.0,17625894.0,2019.0
577017,Encino,68264.0,,2020.0
577018,Encino,68264.0,0.0,2021.0
577019,Encino,68264.0,0.0,2022.0
577641,Enciso,68266.0,0.0,2000.0
577642,Enciso,68266.0,0.0,2001.0
577643,Enciso,68266.0,0.0,2002.0
577644,Enciso,68266.0,0.0,2003.0
577645,Enciso,68266.0,0.0,2004.0
577646,Enciso,68266.0,0.0,2005.0
577647,Enciso,68266.0,0.0,2006.0
577648,Enciso,68266.0,0.0,2007.0
577649,Enciso,68266.0,0.0,2008.0
577650,Enciso,68266.0,0.0,2009.0
577651,Enciso,68266.0,0.0,2010.0
577652,Enciso,68266.0,0.0,2011.0
577653,Enciso,68266.0,1399200.0,2012.0
577654,Enciso,68266.0,0.0,2013.0
577655,Enciso,68266.0,6442224.0,2014.0
577656,Enciso,68266.0,8474150.0,2015.0
577657,Enciso,68266.0,8643217.0,2016.0
577658,Enciso,68266.0,0.0,2017.0
577659,Enciso,68266.0,0.0,2018.0
577660,Enciso,68266.0,127305263.0,2019.0
577661,Enciso,68266.0,998287.0,2020.0
577662,Enciso,68266.0,0.0,2021.0
577663,Enciso,68266.0,23380361.0,2022.0
578285,Florián,68271.0,0.0,2000.0
578286,Florián,68271.0,0.0,2001.0
578287,Florián,68271.0,0.0,2002.0
578288,Florián,68271.0,0.0,2003.0
578289,Florián,68271.0,0.0,2004.0
578290,Florián,68271.0,5572468.0,2005.0
578291,Florián,68271.0,0.0,2006.0
578292,Florián,68271.0,0.0,2007.0
578293,Florián,68271.0,0.0,2008.0
578294,Florián,68271.0,0.0,2009.0
578295,Florián,68271.0,0.0,2010.0
578296,Florián,68271.0,0.0,2011.0
578297,Florián,68271.0,0.0,2012.0
578298,Florián,68271.0,10227307.0,2013.0
578299,Florián,68271.0,6340149.0,2014.0
578300,Florián,68271.0,670370.0,2015.0
578301,Florián,68271.0,0.0,2016.0
578302,Florián,68271.0,4291977.0,2017.0
578303,Florián,68271.0,1178436.0,2018.0
578304,Florián,68271.0,2228357.0,2019.0
578305,Florián,68271.0,,2020.0
578306,Florián,68271.0,11646838.0,2021.0
578307,Florián,68271.0,16053897.0,2022.0
578929,Floridablanca,68276.0,0.0,2000.0
578930,Floridablanca,68276.0,0.0,2001.0
578931,Floridablanca,68276.0,348048.0,2002.0
578932,Floridablanca,68276.0,0.0,2003.0
578933,Floridablanca,68276.0,0.0,2004.0
578934,Floridablanca,68276.0,0.0,2005.0
578935,Floridablanca,68276.0,0.0,2006.0
578936,Floridablanca,68276.0,0.0,2007.0
578937,Floridablanca,68276.0,0.0,2008.0
578938,Floridablanca,68276.0,0.0,2009.0
578939,Floridablanca,68276.0,0.0,2010.0
578940,Floridablanca,68276.0,0.0,2011.0
578941,Floridablanca,68276.0,0.0,2012.0
578942,Floridablanca,68276.0,0.0,2013.0
578943,Floridablanca,68276.0,0.0,2014.0
578944,Floridablanca,68276.0,0.0,2015.0
578945,Floridablanca,68276.0,0.0,2016.0
578946,Floridablanca,68276.0,0.0,2017.0
578947,Floridablanca,68276.0,0.0,2018.0
578948,Floridablanca,68276.0,0.0,2019.0
578949,Floridablanca,68276.0,,2020.0
578950,Floridablanca,68276.0,0.0,2021.0
578951,Floridablanca,68276.0,0.0,2022.0
579573,Galán,68296.0,0.0,2000.0
579574,Galán,68296.0,0.0,2001.0
579575,Galán,68296.0,0.0,2002.0
579576,Galán,68296.0,0.0,2003.0
579577,Galán,68296.0,0.0,2004.0
579578,Galán,68296.0,4158456.0,2005.0
579579,Galán,68296.0,0.0,2006.0
579580,Galán,68296.0,0.0,2007.0
579581,Galán,68296.0,0.0,2008.0
579582,Galán,68296.0,0.0,2009.0
579583,Galán,68296.0,0.0,2010.0
579584,Galán,68296.0,0.0,2011.0
579585,Galán,68296.0,0.0,2012.0
579586,Galán,68296.0,11353402.0,2013.0
579587,Galán,68296.0,8403505.0,2014.0
579588,Galán,68296.0,15377975.0,2015.0
579589,Galán,68296.0,3628832.0,2016.0
579590,Galán,68296.0,4313505.0,2017.0
579591,Galán,68296.0,5557942.0,2018.0
579592,Galán,68296.0,0.0,2019.0
579593,Galán,68296.0,7485310.0,2020.0
579594,Galán,68296.0,0.0,2021.0
579595,Galán,68296.0,0.0,2022.0
580217,Gámbita,68298.0,0.0,2000.0
580218,Gámbita,68298.0,0.0,2001.0
580219,Gámbita,68298.0,0.0,2002.0
580220,Gámbita,68298.0,9831.0,2003.0
580221,Gámbita,68298.0,0.0,2004.0
580222,Gámbita,68298.0,0.0,2005.0
580223,Gámbita,68298.0,1106193.0,2006.0
580224,Gámbita,68298.0,1110301.0,2007.0
580225,Gámbita,68298.0,0.0,2008.0
580226,Gámbita,68298.0,0.0,2009.0
580227,Gámbita,68298.0,0.0,2010.0
580228,Gámbita,68298.0,0.0,2011.0
580229,Gámbita,68298.0,3499.0,2012.0
580230,Gámbita,68298.0,3063606.0,2013.0
580231,Gámbita,68298.0,3184833.0,2014.0
580232,Gámbita,68298.0,2425337.0,2015.0
580233,Gámbita,68298.0,0.0,2016.0
580234,Gámbita,68298.0,2961533.0,2017.0
580235,Gámbita,68298.0,0.0,2018.0
580236,Gámbita,68298.0,19983303.0,2019.0
580237,Gámbita,68298.0,73588244.0,2020.0
580238,Gámbita,68298.0,0.0,2021.0
580239,Gámbita,68298.0,0.0,2022.0
580861,Girón,68307.0,28230.0,2000.0
580862,Girón,68307.0,7901.0,2001.0
580863,Girón,68307.0,22158.0,2002.0
580864,Girón,68307.0,0.0,2003.0
580865,Girón,68307.0,0.0,2004.0
580866,Girón,68307.0,0.0,2005.0
580867,Girón,68307.0,5609706.0,2006.0
580868,Girón,68307.0,0.0,2007.0
580869,Girón,68307.0,1129000.0,2008.0
580870,Girón,68307.0,209538.0,2009.0
580871,Girón,68307.0,12995.0,2010.0
580872,Girón,68307.0,295454.0,2011.0
580873,Girón,68307.0,7607.0,2012.0
580874,Girón,68307.0,23800.0,2013.0
580875,Girón,68307.0,86844.0,2014.0
580876,Girón,68307.0,216078.0,2015.0
580877,Girón,68307.0,62774.0,2016.0
580878,Girón,68307.0,0.0,2017.0
580879,Girón,68307.0,0.0,2018.0
580880,Girón,68307.0,0.0,2019.0
580881,Girón,68307.0,,2020.0
580882,Girón,68307.0,930056.0,2021.0
580883,Girón,68307.0,935675.0,2022.0
581505,Guaca,68318.0,0.0,2000.0
581506,Guaca,68318.0,0.0,2001.0
581507,Guaca,68318.0,0.0,2002.0
581508,Guaca,68318.0,0.0,2003.0
581509,Guaca,68318.0,0.0,2004.0
581510,Guaca,68318.0,0.0,2005.0
581511,Guaca,68318.0,0.0,2006.0
581512,Guaca,68318.0,0.0,2007.0
581513,Guaca,68318.0,0.0,2008.0
581514,Guaca,68318.0,0.0,2009.0
581515,Guaca,68318.0,0.0,2010.0
581516,Guaca,68318.0,0.0,2011.0
581517,Guaca,68318.0,0.0,2012.0
581518,Guaca,68318.0,11360484.0,2013.0
581519,Guaca,68318.0,6337583.0,2014.0
581520,Guaca,68318.0,9671634.0,2015.0
581521,Guaca,68318.0,2398156.0,2016.0
581522,Guaca,68318.0,10084801.0,2017.0
581523,Guaca,68318.0,0.0,2018.0
581524,Guaca,68318.0,17719148.0,2019.0
581525,Guaca,68318.0,,2020.0
581526,Guaca,68318.0,0.0,2021.0
581527,Guaca,68318.0,0.0,2022.0
582149,Guadalupe,68320.0,0.0,2000.0
582150,Guadalupe,68320.0,2075596.0,2001.0
582151,Guadalupe,68320.0,0.0,2002.0
582152,Guadalupe,68320.0,0.0,2003.0
582153,Guadalupe,68320.0,0.0,2004.0
582154,Guadalupe,68320.0,0.0,2005.0
582155,Guadalupe,68320.0,0.0,2006.0
582156,Guadalupe,68320.0,0.0,2007.0
582157,Guadalupe,68320.0,0.0,2008.0
582158,Guadalupe,68320.0,2925714.0,2009.0
582159,Guadalupe,68320.0,0.0,2010.0
582160,Guadalupe,68320.0,0.0,2011.0
582161,Guadalupe,68320.0,0.0,2012.0
582162,Guadalupe,68320.0,16915724.0,2013.0
582163,Guadalupe,68320.0,17195637.0,2014.0
582164,Guadalupe,68320.0,11471831.0,2015.0
582165,Guadalupe,68320.0,41144866.0,2016.0
582166,Guadalupe,68320.0,0.0,2017.0
582167,Guadalupe,68320.0,12486980.0,2018.0
582168,Guadalupe,68320.0,0.0,2019.0
582169,Guadalupe,68320.0,12273503.0,2020.0
582170,Guadalupe,68320.0,0.0,2021.0
582171,Guadalupe,68320.0,8538991.0,2022.0
582793,Guapotá,68322.0,0.0,2000.0
582794,Guapotá,68322.0,0.0,2001.0
582795,Guapotá,68322.0,2057504.0,2002.0
582796,Guapotá,68322.0,0.0,2003.0
582797,Guapotá,68322.0,0.0,2004.0
582798,Guapotá,68322.0,0.0,2005.0
582799,Guapotá,68322.0,0.0,2006.0
582800,Guapotá,68322.0,0.0,2007.0
582801,Guapotá,68322.0,0.0,2008.0
582802,Guapotá,68322.0,0.0,2009.0
582803,Guapotá,68322.0,0.0,2010.0
582804,Guapotá,68322.0,0.0,2011.0
582805,Guapotá,68322.0,2264325.0,2012.0
582806,Guapotá,68322.0,0.0,2013.0
582807,Guapotá,68322.0,5841317.0,2014.0
582808,Guapotá,68322.0,19494344.0,2015.0
582809,Guapotá,68322.0,4058868.0,2016.0
582810,Guapotá,68322.0,8890933.0,2017.0
582811,Guapotá,68322.0,12599425.0,2018.0
582812,Guapotá,68322.0,0.0,2019.0
582813,Guapotá,68322.0,,2020.0
582814,Guapotá,68322.0,0.0,2021.0
582815,Guapotá,68322.0,0.0,2022.0
583437,Guavatá,68324.0,0.0,2000.0
583438,Guavatá,68324.0,0.0,2001.0
583439,Guavatá,68324.0,924357.0,2002.0
583440,Guavatá,68324.0,0.0,2003.0
583441,Guavatá,68324.0,0.0,2004.0
583442,Guavatá,68324.0,0.0,2005.0
583443,Guavatá,68324.0,0.0,2006.0
583444,Guavatá,68324.0,0.0,2007.0
583445,Guavatá,68324.0,0.0,2008.0
583446,Guavatá,68324.0,0.0,2009.0
583447,Guavatá,68324.0,0.0,2010.0
583448,Guavatá,68324.0,0.0,2011.0
583449,Guavatá,68324.0,55922581.0,2012.0
583450,Guavatá,68324.0,40453980.0,2013.0
583451,Guavatá,68324.0,6697244.0,2014.0
583452,Guavatá,68324.0,3513645.0,2015.0
583453,Guavatá,68324.0,0.0,2016.0
583454,Guavatá,68324.0,0.0,2017.0
583455,Guavatá,68324.0,5527774.0,2018.0
583456,Guavatá,68324.0,0.0,2019.0
583457,Guavatá,68324.0,,2020.0
583458,Guavatá,68324.0,21389113.0,2021.0
583459,Guavatá,68324.0,50788308.0,2022.0
584081,Güepsa,68327.0,0.0,2000.0
584082,Güepsa,68327.0,0.0,2001.0
584083,Güepsa,68327.0,0.0,2002.0
584084,Güepsa,68327.0,0.0,2003.0
584085,Güepsa,68327.0,0.0,2004.0
584086,Güepsa,68327.0,0.0,2005.0
584087,Güepsa,68327.0,4359.0,2006.0
584088,Güepsa,68327.0,16263.0,2007.0
584089,Güepsa,68327.0,0.0,2008.0
584090,Güepsa,68327.0,17568.0,2009.0
584091,Güepsa,68327.0,8542.0,2010.0
584092,Güepsa,68327.0,9745.0,2011.0
584093,Güepsa,68327.0,1248726.0,2012.0
584094,Güepsa,68327.0,18126849.0,2013.0
584095,Güepsa,68327.0,11483548.0,2014.0
584096,Güepsa,68327.0,0.0,2015.0
584097,Güepsa,68327.0,0.0,2016.0
584098,Güepsa,68327.0,0.0,2017.0
584099,Güepsa,68327.0,0.0,2018.0
584100,Güepsa,68327.0,5702981.0,2019.0
584101,Güepsa,68327.0,,2020.0
584102,Güepsa,68327.0,0.0,2021.0
584103,Güepsa,68327.0,0.0,2022.0
584725,Hato,68344.0,0.0,2000.0
584726,Hato,68344.0,0.0,2001.0
584727,Hato,68344.0,0.0,2002.0
584728,Hato,68344.0,0.0,2003.0
584729,Hato,68344.0,0.0,2004.0
584730,Hato,68344.0,0.0,2005.0
584731,Hato,68344.0,0.0,2006.0
584732,Hato,68344.0,0.0,2007.0
584733,Hato,68344.0,0.0,2008.0
584734,Hato,68344.0,0.0,2009.0
584735,Hato,68344.0,0.0,2010.0
584736,Hato,68344.0,0.0,2011.0
584737,Hato,68344.0,0.0,2012.0
584738,Hato,68344.0,11987897.0,2013.0
584739,Hato,68344.0,9745406.0,2014.0
584740,Hato,68344.0,13264478.0,2015.0
584741,Hato,68344.0,6470556.0,2016.0
584742,Hato,68344.0,4294424.0,2017.0
584743,Hato,68344.0,5481511.0,2018.0
584744,Hato,68344.0,0.0,2019.0
584745,Hato,68344.0,,2020.0
584746,Hato,68344.0,0.0,2021.0
584747,Hato,68344.0,14886811.0,2022.0
585369,Jesús María,68368.0,0.0,2000.0
585370,Jesús María,68368.0,0.0,2001.0
585371,Jesús María,68368.0,9679908.0,2002.0
585372,Jesús María,68368.0,0.0,2003.0
585373,Jesús María,68368.0,0.0,2004.0
585374,Jesús María,68368.0,0.0,2005.0
585375,Jesús María,68368.0,0.0,2006.0
585376,Jesús María,68368.0,13631230.0,2007.0
585377,Jesús María,68368.0,0.0,2008.0
585378,Jesús María,68368.0,0.0,2009.0
585379,Jesús María,68368.0,0.0,2010.0
585380,Jesús María,68368.0,13692649.0,2011.0
585381,Jesús María,68368.0,20072944.0,2012.0
585382,Jesús María,68368.0,6622971.0,2013.0
585383,Jesús María,68368.0,0.0,2014.0
585384,Jesús María,68368.0,14785496.0,2015.0
585385,Jesús María,68368.0,0.0,2016.0
585386,Jesús María,68368.0,3594795.0,2017.0
585387,Jesús María,68368.0,7947455.0,2018.0
585388,Jesús María,68368.0,4495055.0,2019.0
585389,Jesús María,68368.0,3593890.0,2020.0
585390,Jesús María,68368.0,0.0,2021.0
585391,Jesús María,68368.0,0.0,2022.0
586013,Jordán,68370.0,0.0,2000.0
586014,Jordán,68370.0,0.0,2001.0
586015,Jordán,68370.0,0.0,2002.0
586016,Jordán,68370.0,0.0,2003.0
586017,Jordán,68370.0,0.0,2004.0
586018,Jordán,68370.0,0.0,2005.0
586019,Jordán,68370.0,0.0,2006.0
586020,Jordán,68370.0,0.0,2007.0
586021,Jordán,68370.0,0.0,2008.0
586022,Jordán,68370.0,0.0,2009.0
586023,Jordán,68370.0,0.0,2010.0
586024,Jordán,68370.0,0.0,2011.0
586025,Jordán,68370.0,4371097.0,2012.0
586026,Jordán,68370.0,6294964.0,2013.0
586027,Jordán,68370.0,6334842.0,2014.0
586028,Jordán,68370.0,0.0,2015.0
586029,Jordán,68370.0,0.0,2016.0
586030,Jordán,68370.0,0.0,2017.0
586031,Jordán,68370.0,0.0,2018.0
586032,Jordán,68370.0,17414163.0,2019.0
586033,Jordán,68370.0,,2020.0
586034,Jordán,68370.0,0.0,2021.0
586035,Jordán,68370.0,0.0,2022.0
586657,La Belleza,68377.0,0.0,2000.0
586658,La Belleza,68377.0,0.0,2001.0
586659,La Belleza,68377.0,0.0,2002.0
586660,La Belleza,68377.0,0.0,2003.0
586661,La Belleza,68377.0,4124896.0,2004.0
586662,La Belleza,68377.0,0.0,2005.0
586663,La Belleza,68377.0,0.0,2006.0
586664,La Belleza,68377.0,0.0,2007.0
586665,La Belleza,68377.0,0.0,2008.0
586666,La Belleza,68377.0,0.0,2009.0
586667,La Belleza,68377.0,0.0,2010.0
586668,La Belleza,68377.0,0.0,2011.0
586669,La Belleza,68377.0,3043818.0,2012.0
586670,La Belleza,68377.0,12465990.0,2013.0
586671,La Belleza,68377.0,2083163.0,2014.0
586672,La Belleza,68377.0,16200758.0,2015.0
586673,La Belleza,68377.0,3674546.0,2016.0
586674,La Belleza,68377.0,10935771.0,2017.0
586675,La Belleza,68377.0,0.0,2018.0
586676,La Belleza,68377.0,27848338.0,2019.0
586677,La Belleza,68377.0,13758848.0,2020.0
586678,La Belleza,68377.0,0.0,2021.0
586679,La Belleza,68377.0,0.0,2022.0
587301,Landázuri,68385.0,0.0,2000.0
587302,Landázuri,68385.0,0.0,2001.0
587303,Landázuri,68385.0,0.0,2002.0
587304,Landázuri,68385.0,0.0,2003.0
587305,Landázuri,68385.0,0.0,2004.0
587306,Landázuri,68385.0,16597209.0,2005.0
587307,Landázuri,68385.0,16597209.0,2006.0
587308,Landázuri,68385.0,0.0,2007.0
587309,Landázuri,68385.0,0.0,2008.0
587310,Landázuri,68385.0,9181.0,2009.0
587311,Landázuri,68385.0,37490.0,2010.0
587312,Landázuri,68385.0,8654.0,2011.0
587313,Landázuri,68385.0,1819789.0,2012.0
587314,Landázuri,68385.0,0.0,2013.0
587315,Landázuri,68385.0,6064561.0,2014.0
587316,Landázuri,68385.0,6290979.0,2015.0
587317,Landázuri,68385.0,6282398.0,2016.0
587318,Landázuri,68385.0,2312181.0,2017.0
587319,Landázuri,68385.0,0.0,2018.0
587320,Landázuri,68385.0,5260923.0,2019.0
587321,Landázuri,68385.0,25733873.0,2020.0
587322,Landázuri,68385.0,0.0,2021.0
